id_escola,codigo_inep,nome_canonico,assessora_gerencial_2026,ano_escolar,componente,previstos_2026,avaliados_2026,taxa_participacao_2026,proficiencia_media_2026,pct_defasagem_2026,pct_intermediario_2026,pct_adequado_2026,posicao_relativa_menor_proficiencia_2026,posicao_relativa_maior_defasagem_2026,posicao_relativa_menor_participacao_2026,painel_resultado_balanceado,delta_participacao,delta_proficiencia,variacao_relativa_previstos,aumento_participacao_10pp,queda_participacao_10pp,mudanca_previstos_20pct,alerta_composicao_serie,uso_no_indice_carga_operacional,peso_no_indice_carga_operacional,natureza
ESC_031,43177042,EMEF NEUSA GOULART BRIZOLA,julia,5,Língua Portuguesa,49,46,93.87755102040816,66.45652173913044,14.26086956521739,40.73913043478261,45.08695652173913,26.92307692307692,28.846153846153847,19.230769230769226,TRUE,18.877551020408163,13.956521739130435,22.5,TRUE,FALSE,TRUE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_032,43105513,EMEF NOSSA SENHORA DE FATIMA,amanda,1,Língua Portuguesa,91,71,78.02197802197803,40.74647887323944,43.23943661971831,35.04225352112676,21.95774647887324,25,26.923076923076923,75,TRUE,15.164835164835177,-5.548975672215107,30,TRUE,FALSE,TRUE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_032,43105513,EMEF NOSSA SENHORA DE FATIMA,amanda,2,Língua Portuguesa,60,41,68.33333333333333,48.80487804878049,32.21951219512195,32.41463414634146,35.02439024390244,59.61538461538461,48.07692307692308,100,TRUE,-6.333333333333343,-1.0165505226480818,-20,FALSE,FALSE,TRUE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_032,43105513,EMEF NOSSA SENHORA DE FATIMA,amanda,3,Língua Portuguesa,79,68,86.07594936708861,42.88235294117647,38.161764705882355,36.9264705882353,24.573529411764707,75,67.3076923076923,48.07692307692308,TRUE,3.40928270042194,-10.00474383301708,5.333333333333333,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_032,43105513,EMEF NOSSA SENHORA DE FATIMA,amanda,4,Língua Portuguesa,70,59,84.28571428571429,39.983050847457626,45.83050847457627,27.864406779661017,26.305084745762713,88.46153846153847,84.61538461538461,78.84615384615384,TRUE,5.396825396825406,-7.340892814514206,-22.22222222222222,FALSE,FALSE,TRUE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_032,43105513,EMEF NOSSA SENHORA DE FATIMA,amanda,5,Língua Portuguesa,72,57,79.16666666666667,49.26315789473684,23.771929824561404,52.280701754385966,23.68421052631579,82.6923076923077,63.46153846153846,94.23076923076923,TRUE,-7.84632034632034,-6.318931657501963,-6.4935064935064934,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_033,43204643,EMEF NOSSA SENHORA DO CARMO,amanda,1,Língua Portuguesa,94,76,80.85106382978724,14.921052631578949,80.07894736842105,16.105263157894736,4.052631578947368,80.76923076923077,82.6923076923077,61.53846153846154,TRUE,0.25404890441410544,-34.70857699805068,40.298507462686565,FALSE,FALSE,TRUE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_033,43204643,EMEF NOSSA SENHORA DO CARMO,amanda,2,Língua Portuguesa,66,60,90.9090909090909,33.6,58.55,21.166666666666668,20.283333333333335,96.15384615384616,98.07692307692308,24.038461538461533,TRUE,2.503293807641626,-45.54754098360656,-4.3478260869565215,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_033,43204643,EMEF NOSSA SENHORA DO CARMO,amanda,3,Língua Portuguesa,83,70,84.33734939759036,47.94285714285714,34.385714285714286,29.6,36.01428571428571,48.07692307692308,48.07692307692308,51.92307692307692,TRUE,0.5278255880665483,-13.38668831168831,-20.952380952380953,FALSE,FALSE,TRUE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_033,43204643,EMEF NOSSA SENHORA DO CARMO,amanda,4,Língua Portuguesa,103,93,90.29126213592232,51.204301075268816,33.16129032258065,30.06451612903226,36.774193548387096,63.46153846153846,65.38461538461539,42.30769230769231,TRUE,4.735706580366767,-1.6398547688870266,14.444444444444445,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_033,43204643,EMEF NOSSA SENHORA DO CARMO,amanda,5,Língua Portuguesa,82,71,86.58536585365853,64.04225352112677,18.845070422535212,34.7887323943662,45.971830985915496,38.46153846153846,46.15384615384615,73.07692307692308,TRUE,-0.7564062982402078,5.361094100836915,3.797468354430379,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_034,43105521,EMEF PEPITA DE LEAO,nathalia,1,Língua Portuguesa,43,34,79.06976744186046,35,43.47058823529411,49,8,49.03846153846154,28.846153846153847,69.23076923076923,TRUE,2.9503644567858345,-53.117647058823536,-35.82089552238806,FALSE,FALSE,TRUE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_034,43105521,EMEF PEPITA DE LEAO,nathalia,2,Língua Portuguesa,66,52,78.78787878787878,44.63461538461539,49.11538461538461,16.134615384615383,34.75,71.15384615384616,92.3076923076923,82.6923076923077,TRUE,10.454545454545451,-1.2922138836772987,10,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_034,43105521,EMEF PEPITA DE LEAO,nathalia,3,Língua Portuguesa,65,51,78.46153846153847,72.72549019607843,10.68627450980392,23.941176470588236,65.37254901960785,7.692307692307693,5.769230769230769,82.6923076923077,TRUE,6.402714932126699,35.52140856342536,-4.411764705882353,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_034,43105521,EMEF PEPITA DE LEAO,nathalia,4,Língua Portuguesa,63,55,87.3015873015873,49.83636363636363,31.163636363636364,33.654545454545456,35.18181818181818,71.15384615384616,53.84615384615385,63.46153846153846,TRUE,7.709750566893433,-21.214918414918422,28.571428571428573,FALSE,FALSE,TRUE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_034,43105521,EMEF PEPITA DE LEAO,nathalia,5,Língua Portuguesa,55,46,83.63636363636364,68.08695652173913,18.26086956521739,36.30434782608695,45.43478260869565,19.230769230769226,44.23076923076923,88.46153846153847,TRUE,4.044526901669769,-0.1438127090301009,12.244897959183673,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_035,43048200,EMEF PORTO NOVO,marian,1,Língua Portuguesa,45,41,91.11111111111111,22.536585365853657,70.90243902439025,17.048780487804876,12.048780487804878,73.07692307692308,75,9.615384615384613,TRUE,20.89834515366431,-45.433111603843315,-4.25531914893617,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_035,43048200,EMEF PORTO NOVO,marian,2,Língua Portuguesa,43,41,95.34883720930232,67.97560975609755,14.073170731707316,35.926829268292686,50,15.384615384615387,9.615384615384615,7.692307692307693,TRUE,12.740141557128425,-5.287548138639281,-6.521739130434782,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_035,43048200,EMEF PORTO NOVO,marian,3,Língua Portuguesa,45,43,95.55555555555556,45.48837209302326,32.55813953488372,34.883720930232556,32.55813953488372,63.46153846153846,38.46153846153846,11.538461538461533,TRUE,19.46859903381643,12.288372093023256,-2.1739130434782608,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_035,43048200,EMEF PORTO NOVO,marian,4,Língua Portuguesa,45,42,93.33333333333331,52.5,29.5,34,36,53.84615384615385,44.23076923076923,18.269230769230774,TRUE,10.724637681159422,7.078947368421055,-2.1739130434782608,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_035,43048200,EMEF PORTO NOVO,marian,5,Língua Portuguesa,45,43,95.55555555555556,62.86046511627907,14.55813953488372,47.093023255813954,38.34883720930232,51.92307692307692,30.76923076923077,7.692307692307693,TRUE,10.772946859903383,8.296362552176511,-2.1739130434782608,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_036,43108563,EMEF PRES JOAO BELCHIOR MARQUES GOULART,marian,1,Língua Portuguesa,83,71,85.5421686746988,24.802816901408452,67.52112676056338,20.056338028169016,12.95774647887324,69.23076923076923,73.07692307692308,25.961538461538467,TRUE,32.99979579334287,-70.39073148568832,40.67796610169491,TRUE,FALSE,TRUE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_036,43108563,EMEF PRES JOAO BELCHIOR MARQUES GOULART,marian,2,Língua Portuguesa,58,53,91.3793103448276,51.301886792452834,32.64150943396226,29.0188679245283,38.33962264150944,46.15384615384615,50,19.230769230769226,TRUE,26.763925729442978,-23.983827493261455,-10.76923076923077,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_036,43108563,EMEF PRES JOAO BELCHIOR MARQUES GOULART,marian,3,Língua Portuguesa,74,64,86.48648648648648,48.90625,32.703125,34.75,32.84375,46.15384615384615,42.30769230769231,44.23076923076923,TRUE,13.24704986676818,-22.74759615384616,4.225352112676056,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_036,43108563,EMEF PRES JOAO BELCHIOR MARQUES GOULART,marian,4,Língua Portuguesa,53,48,90.56603773584904,62.166666666666664,22.375,36.041666666666664,41.583333333333336,28.84615384615384,28.846153846153847,35.57692307692308,TRUE,8.476485497043086,-15.81515151515152,-20.895522388059703,FALSE,FALSE,TRUE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_036,43108563,EMEF PRES JOAO BELCHIOR MARQUES GOULART,marian,5,Língua Portuguesa,71,68,95.77464788732394,63.26470588235294,16.352941176470587,41.36764705882353,42.89705882352941,46.15384615384615,40.38461538461539,0,TRUE,23.774647887323937,6.598039215686278,42,TRUE,FALSE,TRUE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_037,43105530,EMEF PRESIDENTE VARGAS,eliane,1,Língua Portuguesa,45,37,82.22222222222223,26.18918918918919,67.48648648648648,21.10810810810811,11.945945945945946,63.46153846153846,71.15384615384616,50,TRUE,1.3711583924349924,-25.231863442389756,-4.25531914893617,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_037,43105530,EMEF PRESIDENTE VARGAS,eliane,2,Língua Portuguesa,47,40,85.1063829787234,50.05,30.95,40.7,28.35,53.84615384615385,44.23076923076923,57.69230769230769,TRUE,15.54116558741906,-7.325000000000003,2.1739130434782608,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_037,43105530,EMEF PRESIDENTE VARGAS,eliane,3,Língua Portuguesa,50,40,80,50.8,27.4,39.05,34.025,40.38461538461539,32.69230769230769,68.26923076923077,TRUE,11.372549019607844,-4.5428571428571445,-1.96078431372549,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_037,43105530,EMEF PRESIDENTE VARGAS,eliane,4,Língua Portuguesa,47,43,91.48936170212764,51.674418604651166,40.93023255813954,15.465116279069768,43.604651162790695,59.61538461538461,76.92307692307692,28.84615384615384,TRUE,21.489361702127653,-20.06843853820598,-6,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_037,43105530,EMEF PRESIDENTE VARGAS,eliane,5,Língua Portuguesa,47,45,95.74468085106383,65.95555555555555,14.044444444444444,41.888888888888886,44.06666666666667,30.769230769230774,26.923076923076923,1.9230769230769198,TRUE,12.725812926535523,2.4555555555555486,-11.320754716981131,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_038,43109195,EMEF PROF ANA IRIS DO AMARAL,eliane,1,Língua Portuguesa,40,36,90,55.44444444444444,22.555555555555557,38.333333333333336,38.55555555555556,5.769230769230774,1.9230769230769231,13.461538461538467,TRUE,21.25,-6.555555555555557,-16.666666666666668,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_038,43109195,EMEF PROF ANA IRIS DO AMARAL,eliane,2,Língua Portuguesa,44,40,90.9090909090909,72.225,10.725,40.475,48.8,9.615384615384613,7.6923076923076925,24.038461538461533,TRUE,7.235621521335801,2.883536585365846,-10.20408163265306,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_038,43109195,EMEF PROF ANA IRIS DO AMARAL,eliane,3,Língua Portuguesa,47,45,95.74468085106383,71.35555555555555,14.11111111111111,18.4,67.4888888888889,9.615384615384613,11.538461538461538,7.692307692307693,TRUE,6.161347517730505,13.681136950904389,-2.0833333333333335,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_038,43109195,EMEF PROF ANA IRIS DO AMARAL,eliane,4,Língua Portuguesa,46,45,97.82608695652172,69.15555555555555,15.844444444444443,33.84444444444444,50.31111111111111,15.384615384615387,19.23076923076923,7.692307692307693,TRUE,11.779575328614754,-16.03363363363364,6.976744186046512,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_038,43109195,EMEF PROF ANA IRIS DO AMARAL,eliane,5,Língua Portuguesa,39,36,92.3076923076923,80.52777777777777,0,30.97222222222222,69.02777777777777,1.9230769230769198,0.9615384615384616,34.61538461538461,TRUE,-0.7155635062611765,-1.9722222222222283,-9.30232558139535,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_039,43172490,EMEF PROF ANISIO TEIXEIRA,andreia,1,Língua Portuguesa,73,67,91.78082191780824,48.44776119402985,33.02985074626866,40.134328358208954,27.16417910447761,11.538461538461533,13.461538461538462,7.692307692307693,TRUE,12.560042697029004,-19.28994372400294,-5.194805194805195,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_039,43172490,EMEF PROF ANISIO TEIXEIRA,andreia,2,Língua Portuguesa,79,69,87.34177215189874,65.81159420289855,16.753623188405797,31.08695652173913,52.44927536231884,19.230769230769226,13.461538461538462,52.88461538461539,TRUE,5.3745590371446355,0.23159420289854893,29.50819672131147,FALSE,FALSE,TRUE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_039,43172490,EMEF PROF ANISIO TEIXEIRA,andreia,3,Língua Portuguesa,72,64,88.88888888888889,55.03125,26.546875,30.984375,42.15625,28.84615384615384,26.923076923076923,26.92307692307692,TRUE,9.68096809680968,-22.11875000000001,-28.712871287128714,FALSE,FALSE,TRUE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_039,43172490,EMEF PROF ANISIO TEIXEIRA,andreia,4,Língua Portuguesa,97,86,88.65979381443299,72.06976744186046,19.732558139534884,12.511627906976743,67.75581395348837,9.615384615384613,25,51.92307692307692,TRUE,15.489062107115911,-10.13023255813954,18.29268292682927,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_039,43172490,EMEF PROF ANISIO TEIXEIRA,andreia,5,Língua Portuguesa,86,80,93.02325581395348,79.6375,2.9125,29.2125,67.875,3.8461538461538396,3.8461538461538463,26.92307692307692,TRUE,16.726959517657193,-1.8091019417475709,-36.2962962962963,TRUE,FALSE,TRUE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_040,43109071,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,ruti,1,Língua Portuguesa,22,21,95.45454545454544,36,44,44,11,46.15384615384615,30.76923076923077,1.9230769230769198,TRUE,38.93280632411067,-58,-4.3478260869565215,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_040,43109071,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,ruti,2,Língua Portuguesa,21,21,100,41,42,37,21,86.53846153846153,73.07692307692308,0,TRUE,33.33333333333333,-51,0,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_040,43109071,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,ruti,3,Língua Portuguesa,21,21,100,69,22,11,67,13.461538461538467,19.23076923076923,0.961538461538467,TRUE,27.272727272727263,-2,-4.545454545454546,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_040,43109071,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,ruti,4,Língua Portuguesa,21,21,100,68,11,32,58,19.230769230769226,3.8461538461538463,1.9230769230769198,TRUE,17.391304347826093,-13,-8.695652173913043,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_040,43109071,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,ruti,5,Língua Portuguesa,21,19,90.47619047619048,74,6,44,50,9.615384615384613,5.769230769230769,46.15384615384615,TRUE,27.31829573934838,15,10.526315789473683,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_041,43109055,EMEF PROF JUDITH MACEDO DE ARAUJO,graziela,1,Língua Portuguesa,87,71,81.60919540229885,11.112676056338028,81.28169014084507,17.3943661971831,1.5774647887323945,90.38461538461539,84.61538461538461,54.80769230769231,TRUE,-3.5759897828863387,-38.380077566850375,7.407407407407407,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_041,43109055,EMEF PROF JUDITH MACEDO DE ARAUJO,graziela,2,Língua Portuguesa,79,69,87.34177215189874,60.01449275362319,28.36231884057971,25.15942028985507,46.84057971014493,26.92307692307692,32.69230769230769,52.88461538461539,TRUE,-2.5316455696202524,-1.36578893651766,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_041,43109055,EMEF PROF JUDITH MACEDO DE ARAUJO,graziela,3,Língua Portuguesa,86,71,82.55813953488372,42.80281690140845,44.859154929577464,23,32.140845070422536,76.92307692307692,80.76923076923077,59.61538461538461,TRUE,0.05813953488372192,-9.682031583440036,7.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_041,43109055,EMEF PROF JUDITH MACEDO DE ARAUJO,graziela,4,Língua Portuguesa,76,73,96.05263157894736,60.2054794520548,28.123287671232877,24.068493150684933,48.19178082191781,36.53846153846154,42.30769230769231,9.615384615384613,TRUE,10.51046290424857,3.459000578815356,-8.433734939759036,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_041,43109055,EMEF PROF JUDITH MACEDO DE ARAUJO,graziela,5,Língua Portuguesa,81,71,87.65432098765432,63.943661971830984,12,44.732394366197184,43.267605633802816,40.38461538461539,17.307692307692307,63.46153846153846,TRUE,-7.345679012345684,-12.319495922905851,35,FALSE,FALSE,TRUE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_042,43109098,EMEF PROF LARRY JOSE RIBEIRO ALVES,amanda,1,Língua Portuguesa,84,68,80.95238095238095,25.86764705882353,67.04411764705883,18.88235294117647,14.338235294117649,65.38461538461539,69.23076923076923,58.65384615384615,TRUE,10.022148394241412,-18.05038572806172,-2.3255813953488373,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_042,43109098,EMEF PROF LARRY JOSE RIBEIRO ALVES,amanda,2,Língua Portuguesa,97,79,81.44329896907216,42.45569620253165,46.88607594936709,29.89873417721519,23.21518987341772,78.84615384615384,82.6923076923077,71.15384615384616,TRUE,2.175006286145333,9.209542356377804,18.29268292682927,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_042,43109098,EMEF PROF LARRY JOSE RIBEIRO ALVES,amanda,3,Língua Portuguesa,111,88,79.27927927927928,40.40909090909091,37.79545454545455,37.875,24.261363636363637,80.76923076923077,63.46153846153846,75,TRUE,-0.3667384198357695,-14.513131313131318,-1.7699115044247788,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_042,43109098,EMEF PROF LARRY JOSE RIBEIRO ALVES,amanda,4,Língua Portuguesa,101,89,88.11881188118812,60.95505617977528,21.258426966292134,33.13483146067416,45.60674157303371,34.61538461538461,26.923076923076923,55.76923076923077,TRUE,1.0599883517763544,-4.220619495900394,18.823529411764707,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_042,43109098,EMEF PROF LARRY JOSE RIBEIRO ALVES,amanda,5,Língua Portuguesa,77,72,93.50649350649353,70.11111111111111,10.52777777777778,40.69444444444444,49.40277777777778,15.384615384615387,15.384615384615385,21.15384615384616,TRUE,9.977081741787629,1.7308294209702666,-9.411764705882351,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_043,43293050,EMEF RINCAO,jalize,1,Língua Portuguesa,47,39,82.97872340425532,44.12820512820513,44.41025641025641,23.94871794871795,31.153846153846153,21.15384615384616,32.69230769230769,44.23076923076923,TRUE,7.423167848699762,-43.342383107088985,4.444444444444445,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_043,43293050,EMEF RINCAO,jalize,2,Língua Portuguesa,48,44,91.66666666666669,72.63636363636364,10.363636363636363,24.90909090909091,65.18181818181819,7.692307692307693,5.769230769230769,16.34615384615384,TRUE,0,-7.636363636363626,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_043,43293050,EMEF RINCAO,jalize,3,Língua Portuguesa,50,44,88,59.54545454545455,16.227272727272727,46.06818181818182,37.70454545454545,23.07692307692308,15.384615384615385,28.84615384615384,TRUE,9.568627450980388,-23.804545454545448,-1.96078431372549,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_043,43293050,EMEF RINCAO,jalize,4,Língua Portuguesa,49,42,85.71428571428571,62.523809523809526,16.333333333333332,37.095238095238095,47.023809523809526,26.92307692307692,21.153846153846153,71.15384615384616,TRUE,-3.3766233766233853,6.176870748299322,-10.909090909090908,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_043,43293050,EMEF RINCAO,jalize,5,Língua Portuguesa,58,50,86.20689655172414,47.5,36,38.5,25.5,86.53846153846153,92.3076923076923,76.92307692307692,TRUE,-2.884012539184951,-25.01020408163265,5.454545454545454,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_044,43167179,EMEF SAINT HILAIRE,andreia,1,Língua Portuguesa,87,71,81.60919540229885,26.380281690140844,66.26760563380282,28.183098591549296,6.126760563380282,61.53846153846154,65.38461538461539,54.80769230769231,TRUE,13.609195402298852,-24.717757525545434,16,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_044,43167179,EMEF SAINT HILAIRE,andreia,2,Língua Portuguesa,74,56,75.67567567567568,41.660714285714285,40.910714285714285,43.625,15.464285714285714,80.76923076923077,67.3076923076923,88.46153846153847,TRUE,2.3423423423423486,-1.2029220779220822,-17.77777777777778,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_044,43167179,EMEF SAINT HILAIRE,andreia,3,Língua Portuguesa,94,82,87.23404255319149,44.0609756097561,39.792682926829265,26.74390243902439,32.951219512195124,69.23076923076923,75,34.61538461538461,TRUE,12.012803615138395,-0.2566714490674329,-16.8141592920354,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_044,43167179,EMEF SAINT HILAIRE,andreia,4,Língua Portuguesa,98,82,83.6734693877551,53.829268292682926,31.951219512195124,24.463414634146343,44.0609756097561,51.92307692307692,61.53846153846154,84.61538461538461,TRUE,-2.040816326530603,-6.4040650406504085,-6.666666666666667,FALSE,FALSE,FALSE,FALSE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_044,43167179,EMEF SAINT HILAIRE,andreia,5,Língua Portuguesa,96,89,92.70833333333331,66.92134831460675,12.752808988764045,37.01123595505618,50.764044943820224,21.15384615384616,21.153846153846153,28.84615384615384,TRUE,11.900252525252526,8.346348314606743,-3.0303030303030303,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_045,43167535,EMEF SAO PEDRO,marian,1,Língua Portuguesa,95,68,71.57894736842105,39.22058823529411,51.294117647058826,22.808823529411764,26.176470588235293,34.61538461538461,48.07692307692308,94.23076923076923,TRUE,-14.73684210526315,0.5986370157819181,0,FALSE,TRUE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_045,43167535,EMEF SAO PEDRO,marian,2,Língua Portuguesa,86,76,88.37209302325581,43.6578947368421,41.38157894736842,33.78947368421053,24.26315789473684,75,71.15384615384616,44.23076923076923,TRUE,10.92111263109895,-27.253497668221193,-15.68627450980392,TRUE,FALSE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
ESC_045,43167535,EMEF SAO PEDRO,marian,3,Língua Portuguesa,109,85,77.98165137614679,55.61176470588235,32.56470588235294,17.505882352941178,49.92941176470588,26.92307692307692,40.38461538461539,86.53846153846153,TRUE,-10.411205766710353,-11.559952465834826,-2.6785714285714284,FALSE,TRUE,FALSE,TRUE,FALSE,0,"diagnóstico educacional paralelo, não causal; base para camada gerencial posterior"
