id_escola,codigo_inep,nome_canonico,assessora_gerencial,tipo_carteira,grupo_administrativo_2024_final,tipo_vinculo_rede_final,status_rede_2025_final,matriculas_anos_iniciais,turmas_anos_iniciais,numero_series_resultado_2025,numero_series_resultado_2026,numero_series_comparaveis,taxa_participacao_escola_2025,taxa_participacao_escola_2026,delta_participacao_escola,proficiencia_multisserie_ponderada_2025,proficiencia_multisserie_ponderada_2026,delta_proficiencia_multisserie_ponderada,score_dimensao_volume,score_dimensao_estrutural,score_dimensao_educacional,score_dimensao_administrativa,indice_carga_potencial,faixa_indice_carga_potencial,qualidade_evidencia_educacional,interpretacao_educacional_cautelosa,interpretacao_indice_cautelosa,possui_complexidade_administrativa,possui_alerta_composicao,painel_incompleto,sensibilidade_faixa,participacao_indice_na_carteira_pct,observacoes_composicao_limpa,arquivo_html,arquivo_grafico_dimensoes,arquivo_grafico_participacao,arquivo_grafico_proficiencia,status_geracao,mensagem_erro,html_existe,grafico_dimensoes_existe,grafico_participacao_existe,grafico_proficiencia_existe
ESC_022,43105491,EMEF JOSE LOUREIRO DA SILVA,jalize,Carteira nominal,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,477,21,5,5,5,66.52078774617068,74.24593967517401,7.7251519290033315,60.411184210526315,46.796875,-13.614309210526315,75.08080808080807,52.92255892255893,67.05050505050505,0,48.763468013468014,Faixa 4 — maior carga potencial relativa,Completa — cinco séries,FALSE,FALSE,FALSE,TRUE,FALSE,Sensibilidade moderada,20.89118266627145,Aumento de participação igual ou superior a 10 p.p.,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/html/ESC_022_emef-jose-loureiro-da-silva.html,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_022_emef-jose-loureiro-da-silva_dimensoes.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_022_emef-jose-loureiro-da-silva_participacao.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_022_emef-jose-loureiro-da-silva_proficiencia.png,gerada,,TRUE,TRUE,TRUE,TRUE
ESC_043,43293050,EMEF RINCAO,jalize,Carteira nominal,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,270,10,5,5,5,85.03937007874016,86.9047619047619,1.8653918260217353,74.78703703703704,57.25114155251141,-17.535895484525625,27.12962962962963,73.7878787878788,42.91835016835017,0,35.95896464646465,Faixa 2 — intermediária inferior,Completa — cinco séries,FALSE,FALSE,FALSE,FALSE,FALSE,Estável nos cenários,15.405493692774453,Sem alerta principal de composição,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/html/ESC_043_emef-rincao.html,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_043_emef-rincao_dimensoes.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_043_emef-rincao_participacao.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_043_emef-rincao_proficiencia.png,gerada,,TRUE,TRUE,TRUE,TRUE
ESC_021,43219543,EMEF JOAO CARLOS DAVILA PAIXAO CORTES - LACADOR,julia,Carteira nominal,Rede municipal direta em 2024,rede_municipal_direta,rede_municipal_direta,70,4,4,5,4,80,92.36641221374046,12.36641221374046,83.01388888888889,66.66115702479338,-16.352731864095503,3.095117845117845,38.976430976430976,17.35690235690236,50,27.357112794612796,Faixa 1 — menor carga potencial relativa,Completa — cinco séries,FALSE,FALSE,TRUE,TRUE,TRUE,Sensibilidade moderada,13.723507236983089,Aumento de participação igual ou superior a 10 p.p. | Baixo número de avaliados em pelo menos um ano | Escola-série ausente em um dos anos | Mudança relevante no número de estudantes previstos | Mudança relevante no público previsto e aumento de participação,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/html/ESC_021_emef-joao-carlos-davila-paixao-cortes-lacador.html,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_021_emef-joao-carlos-davila-paixao-cortes-lacador_dimensoes.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_021_emef-joao-carlos-davila-paixao-cortes-lacador_participacao.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_021_emef-joao-carlos-davila-paixao-cortes-lacador_proficiencia.png,gerada,,TRUE,TRUE,TRUE,TRUE
ESC_026,43109144,EMEF LIDOVINO FANTON,julia,Carteira nominal,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,563,23,5,5,5,76.47058823529412,72.89719626168224,-3.5733919736118764,38.28054298642534,40.7,2.4194570135746645,92.02441077441078,55.95454545454545,72.95117845117845,0,55.232533670033675,Faixa 4 — maior carga potencial relativa,Completa — cinco séries,FALSE,FALSE,FALSE,TRUE,FALSE,Estável nos cenários,27.70702015334318,Queda de participação igual ou superior a 10 p.p.,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/html/ESC_026_emef-lidovino-fanton.html,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_026_emef-lidovino-fanton_dimensoes.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_026_emef-lidovino-fanton_participacao.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_026_emef-lidovino-fanton_proficiencia.png,gerada,,TRUE,TRUE,TRUE,TRUE
ESC_031,43177042,EMEF NEUSA GOULART BRIZOLA,julia,Carteira nominal,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,218,10,5,5,5,75.92592592592592,86.72199170124482,10.796065775318894,58.926829268292686,62.880382775119614,3.9535535068269283,19.765993265993266,45.20538720538721,36.51851851851852,0,25.372474747474747,Faixa 1 — menor carga potencial relativa,Completa — cinco séries,FALSE,FALSE,FALSE,TRUE,FALSE,Estável nos cenários,12.72792722796787,Aumento de participação igual ou superior a 10 p.p. | Mudança relevante no público previsto e aumento de participação,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/html/ESC_031_emef-neusa-goulart-brizola.html,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_031_emef-neusa-goulart-brizola_dimensoes.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_031_emef-neusa-goulart-brizola_participacao.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_031_emef-neusa-goulart-brizola_proficiencia.png,gerada,,TRUE,TRUE,TRUE,TRUE
ESC_046,43107842,EMEF SEN ALBERTO PASQUALINI,julia,Carteira nominal,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,535,21,5,5,5,73.57001972386588,81.51950718685832,7.949487462992437,59.65951742627346,53.40302267002519,-6.256494756248273,77.12626262626263,66.55555555555556,58.45286195286195,0,50.533670033670035,Faixa 4 — maior carga potencial relativa,Completa — cinco séries,FALSE,FALSE,FALSE,TRUE,FALSE,Estável nos cenários,25.34986756917386,Mudança relevante no público previsto e aumento de participação,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/html/ESC_046_emef-sen-alberto-pasqualini.html,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_046_emef-sen-alberto-pasqualini_dimensoes.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_046_emef-sen-alberto-pasqualini_participacao.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_046_emef-sen-alberto-pasqualini_proficiencia.png,gerada,,TRUE,TRUE,TRUE,TRUE
ESC_054,43106668,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,julia,Carteira nominal,"Estadual em 2024, municipalizada posteriormente",municipalizada_apos_2024,rede_municipal_direta,154,8,5,5,5,78.125,96.7741935483871,18.649193548387103,72.63,76.975,4.344999999999999,9.364478114478114,43.734006734006734,20.297979797979796,90,40.84911616161616,Faixa 3 — intermediária superior,Completa — cinco séries,FALSE,FALSE,TRUE,TRUE,FALSE,Sensibilidade elevada,20.491677812531996,Aumento de participação igual ou superior a 10 p.p. | Mudança relevante no número de estudantes previstos | Mudança relevante no público previsto e aumento de participação,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/html/ESC_054_esc-est-ens-fun-professora-leopolda-barnewitz.html,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_054_esc-est-ens-fun-professora-leopolda-barnewitz_dimensoes.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_054_esc-est-ens-fun-professora-leopolda-barnewitz_participacao.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_054_esc-est-ens-fun-professora-leopolda-barnewitz_proficiencia.png,gerada,,TRUE,TRUE,TRUE,TRUE
ESC_010,43109128,EMEF DEP MARCIRIO GOULART LOUREIRO,marian,Carteira nominal,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,495,19,5,5,5,69.83240223463687,84.92063492063492,15.088232685998051,37.23733333333333,38.91822429906542,1.6808909657320896,68.82744107744108,45.24074074074075,68.33501683501684,0,45.60079966329967,Faixa 3 — intermediária superior,Completa — cinco séries,FALSE,FALSE,FALSE,TRUE,FALSE,Estável nos cenários,30.783994226624866,Aumento de participação igual ou superior a 10 p.p.,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/html/ESC_010_emef-dep-marcirio-goulart-loureiro.html,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_010_emef-dep-marcirio-goulart-loureiro_dimensoes.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_010_emef-dep-marcirio-goulart-loureiro_participacao.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_010_emef-dep-marcirio-goulart-loureiro_proficiencia.png,gerada,,TRUE,TRUE,TRUE,TRUE
ESC_035,43048200,EMEF PORTO NOVO,marian,Carteira nominal,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,237,10,5,5,5,79.22077922077922,94.17040358744394,14.949624366664722,54.87978142076503,50.357142857142854,-4.5226385636221735,23.03872053872054,49.6919191919192,44.52609427609428,0,29.3141835016835,Faixa 1 — menor carga potencial relativa,Completa — cinco séries,FALSE,FALSE,FALSE,TRUE,FALSE,Estável nos cenários,19.789294537313136,Aumento de participação igual ou superior a 10 p.p.,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/html/ESC_035_emef-porto-novo.html,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_035_emef-porto-novo_dimensoes.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_035_emef-porto-novo_participacao.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_035_emef-porto-novo_proficiencia.png,gerada,,TRUE,TRUE,TRUE,TRUE
ESC_036,43108563,EMEF PRES JOAO BELCHIOR MARQUES GOULART,marian,Carteira nominal,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,358,18,5,5,5,69.23076923076923,89.6755162241888,20.44474699341957,74.85185185185185,49,-25.851851851851848,46.47979797979798,35.62794612794613,46.137205387205384,0,32.06123737373737,Faixa 1 — menor carga potencial relativa,Completa — cinco séries,FALSE,FALSE,FALSE,TRUE,FALSE,Sensibilidade moderada,21.643764001926353,Aumento de participação igual ou superior a 10 p.p. | Mudança relevante no número de estudantes previstos | Mudança relevante no público previsto e aumento de participação,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/html/ESC_036_emef-pres-joao-belchior-marques-goulart.html,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_036_emef-pres-joao-belchior-marques-goulart_dimensoes.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_036_emef-pres-joao-belchior-marques-goulart_participacao.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_036_emef-pres-joao-belchior-marques-goulart_proficiencia.png,gerada,,TRUE,TRUE,TRUE,TRUE
ESC_045,43167535,EMEF SAO PEDRO,marian,Carteira nominal,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,477,22,5,5,5,83.20610687022901,83.30019880715706,0.09409193692805218,58.86467889908257,50.67780429594272,-8.186874603139849,77.62710437710437,31.481481481481485,55.51262626262626,0,41.15530303030303,Faixa 3 — intermediária superior,Completa — cinco séries,FALSE,FALSE,FALSE,TRUE,FALSE,Estável nos cenários,27.78294723413565,Aumento de participação igual ou superior a 10 p.p. | Queda de participação igual ou superior a 10 p.p.,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/html/ESC_045_emef-sao-pedro.html,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_045_emef-sao-pedro_dimensoes.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_045_emef-sao-pedro_participacao.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_045_emef-sao-pedro_proficiencia.png,gerada,,TRUE,TRUE,TRUE,TRUE
ESC_004,43105459,EMEF AMERICA,nathalia,Carteira nominal,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,261,10,5,5,5,81.74904942965779,89.08296943231441,7.333920002656626,54.49302325581395,51.85294117647059,-2.6400820793433653,26.03872053872054,40.749158249158256,42.03198653198653,0,27.204966329966332,Faixa 1 — menor carga potencial relativa,Completa — cinco séries,FALSE,FALSE,FALSE,TRUE,FALSE,Estável nos cenários,14.125254308771824,Aumento de participação igual ou superior a 10 p.p.,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/html/ESC_004_emef-america.html,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_004_emef-america_dimensoes.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_004_emef-america_participacao.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_004_emef-america_proficiencia.png,gerada,,TRUE,TRUE,TRUE,TRUE
ESC_009,43105475,EMEF DECIO MARTINS COSTA,nathalia,Carteira nominal,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,511,21,5,5,5,80.44280442804428,89.06560636182903,8.622801933784743,56.694954128440365,47.763392857142854,-8.931561271297511,74.94444444444444,36.06734006734007,47.52609427609428,0,39.634469696969695,Faixa 3 — intermediária superior,Completa — cinco séries,FALSE,FALSE,FALSE,TRUE,FALSE,Estável nos cenários,20.578851562346347,Aumento de participação igual ou superior a 10 p.p.,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/html/ESC_009_emef-decio-martins-costa.html,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_009_emef-decio-martins-costa_dimensoes.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_009_emef-decio-martins-costa_participacao.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_009_emef-decio-martins-costa_proficiencia.png,gerada,,TRUE,TRUE,TRUE,TRUE
ESC_023,43169490,EMEF JOSE MARIANO BECK,nathalia,Carteira nominal,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,329,15,5,5,5,72.0125786163522,85.02994011976048,13.017361503408281,51.799126637554586,37.16197183098591,-14.637154806568674,44.31734006734007,22.149831649831654,66.88299663299664,0,33.33754208754209,Faixa 1 — menor carga potencial relativa,Completa — cinco séries,FALSE,FALSE,FALSE,TRUE,FALSE,Sensibilidade elevada,17.30938587846062,Aumento de participação igual ou superior a 10 p.p.,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/html/ESC_023_emef-jose-mariano-beck.html,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_023_emef-jose-mariano-beck_dimensoes.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_023_emef-jose-mariano-beck_participacao.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_023_emef-jose-mariano-beck_proficiencia.png,gerada,,TRUE,TRUE,TRUE,TRUE
ESC_028,43177018,EMEF MIGRANTES,nathalia,Carteira nominal,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,80,5,5,5,5,85.05747126436782,81.3953488372093,-3.662122427158522,58.567567567567565,49.5,-9.067567567567565,9.97979797979798,31.526936026936028,49.12121212121212,0,22.656986531986533,Faixa 1 — menor carga potencial relativa,Completa — cinco séries,FALSE,FALSE,FALSE,TRUE,FALSE,Estável nos cenários,11.763870344592483,Baixo número de avaliados em pelo menos um ano | Mudança relevante no número de estudantes previstos | Mudança relevante no público previsto e aumento de participação | Mudança relevante no público previsto e queda de participação,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/html/ESC_028_emef-migrantes.html,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_028_emef-migrantes_dimensoes.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_028_emef-migrantes_participacao.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_028_emef-migrantes_proficiencia.png,gerada,,TRUE,TRUE,TRUE,TRUE
ESC_034,43105521,EMEF PEPITA DE LEAO,nathalia,Carteira nominal,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,255,12,5,5,5,74.74402730375427,81.5068493150685,6.762822011314228,62.24657534246575,55.01260504201681,-7.233970300448945,31.27104377104377,44.151515151515156,59.523569023569024,0,33.736531986531986,Faixa 2 — intermediária inferior,Completa — cinco séries,FALSE,FALSE,FALSE,TRUE,FALSE,Sensibilidade moderada,17.51654782534587,Aumento de participação igual ou superior a 10 p.p. | Mudança relevante no número de estudantes previstos,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/html/ESC_034_emef-pepita-de-leao.html,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_034_emef-pepita-de-leao_dimensoes.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_034_emef-pepita-de-leao_participacao.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_034_emef-pepita-de-leao_proficiencia.png,gerada,,TRUE,TRUE,TRUE,TRUE
ESC_047,43189253,EMEF TIMBAUVA,nathalia,Carteira nominal,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,353,15,5,5,5,74.61300309597523,95.38461538461539,20.771612288640156,51.41078838174274,63.958064516129035,12.547276134386294,41.4537037037037,65.9090909090909,36.74747474747475,0,36.027567340067336,Faixa 2 — intermediária inferior,Completa — cinco séries,FALSE,FALSE,FALSE,TRUE,FALSE,Estável nos cenários,18.706090080482852,Aumento de participação igual ou superior a 10 p.p.,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/html/ESC_047_emef-timbauva.html,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_047_emef-timbauva_dimensoes.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_047_emef-timbauva_participacao.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_047_emef-timbauva_proficiencia.png,gerada,,TRUE,TRUE,TRUE,TRUE
ESC_001,43105416,EEF PEQUENA CASA DA CRIANCA,outras,Agrupamento residual,Privada conveniada ou supervisionada,privada_conveniada_sob_supervisao_municipal,fora_da_rede_municipal_direta,245,14,5,5,5,75.1937984496124,88.43283582089552,13.239037371283118,59.402061855670105,43.641350210970465,-15.76071164469964,24.51936026936027,52.50673400673401,55.04040404040404,40,43.01662457912458,Faixa 3 — intermediária superior,Completa — cinco séries,FALSE,FALSE,TRUE,TRUE,FALSE,Sensibilidade elevada,55.726393670993055,Aumento de participação igual ou superior a 10 p.p. | Mudança relevante no número de estudantes previstos | Mudança relevante no público previsto e aumento de participação,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/html/ESC_001_eef-pequena-casa-da-crianca.html,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_001_eef-pequena-casa-da-crianca_dimensoes.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_001_eef-pequena-casa-da-crianca_participacao.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_001_eef-pequena-casa-da-crianca_proficiencia.png,gerada,,TRUE,TRUE,TRUE,TRUE
ESC_055,43105300,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,outras,Agrupamento residual,Privada conveniada ou supervisionada,privada_conveniada_sob_supervisao_municipal,fora_da_rede_municipal_direta,159,8,5,5,5,92.85714285714286,97.36842105263158,4.511278195488714,88.56410256410257,69.51351351351352,-19.050589050589053,16.59175084175084,31.41414141414141,28.697811447811446,60,34.175925925925924,Faixa 2 — intermediária inferior,Completa — cinco séries,FALSE,FALSE,TRUE,TRUE,FALSE,Sensibilidade elevada,44.273606329006945,Mudança relevante no número de estudantes previstos | Mudança relevante no público previsto e aumento de participação | Mudança relevante no público previsto e queda de participação,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/html/ESC_055_escola-de-ensino-fundamental-madre-raffo.html,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_055_escola-de-ensino-fundamental-madre-raffo_dimensoes.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_055_escola-de-ensino-fundamental-madre-raffo_participacao.png,C:/Users/juanb/OneDrive/_prefPOA_/SMED/_indicadores/estudo_descritivo/resultados/fichas_escolas/execucao_20260718_170534/graficos/ESC_055_escola-de-ensino-fundamental-madre-raffo_proficiencia.png,gerada,,TRUE,TRUE,TRUE,TRUE
