id_escola,codigo_inep,nome_canonico,assessora_vinculo_administrativo,assessora_gerencial_2025,assessora_gerencial_2026,ano_escolar,componente,grupo_administrativo_2024_final,tipo_vinculo_rede_final,status_rede_2025_final,quartil_porte_anos_iniciais,quartil_infraestrutura_escola,pertence_universo_avaliativo_2025,pertence_universo_avaliativo_2026,elegivel_assessoramento_2025,elegivel_assessoramento_2026,recebe_assessoramento_2025,recebe_assessoramento_2026,exposicao_programa_binaria_2025,exposicao_programa_binaria_2026,status_carga_operacional_2025,status_carga_operacional_2026,grupo_exposicao_2025,grupo_exposicao_2026,incluir_diagnostico_avaliativo_ampliado_2025,incluir_diagnostico_avaliativo_ampliado_2026,incluir_resultados_rede_assessorada_2025,incluir_resultados_rede_assessorada_2026,incluir_indice_carga_2025,incluir_indice_carga_2026,incluir_nao_exposto_descritivo_2025,incluir_nao_exposto_descritivo_2026,status_homologacao_2025,status_homologacao_2026,versao_regra_2025,versao_regra_2026,painel_resultado_balanceado,amostra_principal_descritiva,previstos_2025,avaliados_2025,taxa_participacao_2025,proficiencia_media_2025,pct_defasagem_2025,pct_intermediario_2025,pct_adequado_2025,previstos_2026,avaliados_2026,taxa_participacao_2026,proficiencia_media_2026,pct_defasagem_2026,pct_intermediario_2026,pct_adequado_2026,delta_participacao,delta_proficiencia,delta_pct_defasagem,delta_pct_intermediario,delta_pct_adequado,variacao_relativa_previstos,variacao_relativa_avaliados,aumento_participacao_10pp,queda_participacao_10pp,mudanca_previstos_20pct,observacao_composicao,faixa_participacao_2025_serie,faixa_participacao_2026_serie,direcao_delta_participacao,direcao_delta_proficiencia,alerta_composicao_serie
ESC_028,43177018,EMEF MIGRANTES,nathalia,,nathalia,4,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,1,Q2,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,7,5,71.42857142857143,82,0,40,60,19,16,84.21052631578948,51,23,46,31,12.781954887218047,-31,23,6,-29,171.42857142857142,220,TRUE,FALSE,TRUE,Mudança relevante no público previsto e aumento de participação,70% a menos de 80%,80% a menos de 90%,Aumento diagnóstico (≥ 5 p.p.),Queda diagnóstica (≤ -2 pontos),TRUE
ESC_028,43177018,EMEF MIGRANTES,nathalia,,nathalia,5,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,1,Q2,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,14,10,71.42857142857143,38,30,60,10,8,7,87.5,56,14,57,29,16.07142857142857,18,-16,-3,19,-42.857142857142854,-30,TRUE,FALSE,TRUE,Mudança relevante no público previsto e aumento de participação,70% a menos de 80%,80% a menos de 90%,Aumento diagnóstico (≥ 5 p.p.),Aumento diagnóstico (≥ 2 pontos),TRUE
ESC_029,43293069,EMEF MORADAS DA HIPICA,amanda,,amanda,1,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,3,Q1 — menor infraestrutura,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,88,66,75,68.51515151515152,12.257575757575758,30.39393939393939,57.57575757575758,91,81,89.01098901098901,47.75308641975309,38.28395061728395,33.27160493827161,28.69135802469136,14.010989010989007,-20.762065095398427,26.02637485970819,2.8776655443322134,-28.88439955106622,3.409090909090909,22.727272727272727,TRUE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,70% a menos de 80%,80% a menos de 90%,Aumento diagnóstico (≥ 5 p.p.),Queda diagnóstica (≤ -2 pontos),TRUE
ESC_029,43293069,EMEF MORADAS DA HIPICA,amanda,,amanda,2,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,3,Q1 — menor infraestrutura,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,99,79,79.79797979797979,71.15189873417721,19.063291139240505,19.227848101265824,62.21518987341772,99,92,92.92929292929291,86.32608695652173,5.173913043478261,13.98913043478261,81.06521739130434,13.131313131313137,15.174188222344526,-13.889378095762243,-5.238717666483215,18.850027517886623,0,16.455696202531644,TRUE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,70% a menos de 80%,90% ou mais,Aumento diagnóstico (≥ 5 p.p.),Aumento diagnóstico (≥ 2 pontos),TRUE
ESC_029,43293069,EMEF MORADAS DA HIPICA,amanda,,amanda,3,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,3,Q1 — menor infraestrutura,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,79,69,87.34177215189874,68.5072463768116,16,33.30434782608695,50.69565217391305,104,91,87.5,74.42857142857143,10.692307692307692,22.67032967032967,66.63736263736264,0.15822784810126225,5.921325051759837,-5.307692307692308,-10.634018155757282,15.941710463449596,31.64556962025317,31.884057971014492,FALSE,FALSE,TRUE,Mudança relevante no número de estudantes previstos,80% a menos de 90%,80% a menos de 90%,Oscilação dentro de ±5 p.p.,Aumento diagnóstico (≥ 2 pontos),TRUE
ESC_029,43293069,EMEF MORADAS DA HIPICA,amanda,,amanda,4,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,3,Q1 — menor infraestrutura,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,107,96,89.7196261682243,82.10416666666667,8.322916666666666,17.947916666666668,73.94791666666667,77,72,93.50649350649353,75.61111111111111,11.5,22.77777777777778,66.02777777777777,3.786867338269218,-6.493055555555557,3.177083333333334,4.829861111111111,-7.9201388888889,-28.037383177570092,-25,FALSE,FALSE,TRUE,Mudança relevante no número de estudantes previstos,80% a menos de 90%,90% ou mais,Oscilação dentro de ±5 p.p.,Queda diagnóstica (≤ -2 pontos),TRUE
ESC_029,43293069,EMEF MORADAS DA HIPICA,amanda,,amanda,5,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,3,Q1 — menor infraestrutura,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,105,96,91.42857142857144,74.91666666666667,11.520833333333334,19.770833333333332,68.70833333333333,107,100,93.45794392523364,81.85,6.16,24.5,69.34,2.0293724966622193,6.933333333333323,-5.360833333333334,4.729166666666668,0.6316666666666748,1.9047619047619049,4.166666666666667,FALSE,FALSE,FALSE,Sem alerta principal de composição,90% ou mais,90% ou mais,Oscilação dentro de ±5 p.p.,Aumento diagnóstico (≥ 2 pontos),FALSE
ESC_030,43177034,EMEF MORRO DA CRUZ,andreia,,andreia,1,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,4,Q3,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,84,61,72.61904761904762,17.60655737704918,76.98360655737704,14.901639344262296,8.114754098360656,93,67,72.04301075268818,38.6865671641791,42.61194029850746,40.92537313432836,16.46268656716418,-0.5760368663594448,21.08000978712992,-34.37166625886958,26.023733790066068,8.347932468803524,10.714285714285714,9.836065573770492,FALSE,FALSE,FALSE,Sem alerta principal de composição,70% a menos de 80%,70% a menos de 80%,Oscilação dentro de ±5 p.p.,Aumento diagnóstico (≥ 2 pontos),FALSE
ESC_030,43177034,EMEF MORRO DA CRUZ,andreia,,andreia,2,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,4,Q3,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,94,77,81.91489361702128,44.75324675324675,37.62337662337662,45.493506493506494,16.883116883116884,74,60,81.08108108108108,35.85,53.333333333333336,24.416666666666668,22.5,-0.8338125359401971,-8.903246753246755,15.709956709956714,-21.076839826839823,5.616883116883116,-21.27659574468085,-22.07792207792208,FALSE,FALSE,TRUE,Mudança relevante no número de estudantes previstos,80% a menos de 90%,80% a menos de 90%,Oscilação dentro de ±5 p.p.,Queda diagnóstica (≤ -2 pontos),TRUE
ESC_030,43177034,EMEF MORRO DA CRUZ,andreia,,andreia,3,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,4,Q3,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,103,84,81.55339805825243,57.42857142857143,33.57142857142857,21.345238095238095,45.345238095238095,103,78,75.72815533980582,53.17948717948718,31.93589743589743,22.32051282051282,45.97435897435897,-5.825242718446603,-4.249084249084248,-1.635531135531135,0.9752747252747264,0.629120879120876,0,-7.142857142857143,FALSE,FALSE,FALSE,Sem alerta principal de composição,80% a menos de 90%,70% a menos de 80%,Queda diagnóstica (≤ -5 p.p.),Queda diagnóstica (≤ -2 pontos),FALSE
ESC_030,43177034,EMEF MORRO DA CRUZ,andreia,,andreia,4,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,4,Q3,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,107,89,83.17757009345794,35.93258426966292,56.258426966292134,18.04494382022472,25.910112359550563,98,77,78.57142857142857,32.94805194805195,65.05194805194805,7.935064935064935,27.285714285714285,-4.606141522029375,-2.9845323216109705,8.793521085655911,-10.109878885159784,1.3756019261637211,-8.411214953271028,-13.48314606741573,FALSE,FALSE,FALSE,Sem alerta principal de composição,80% a menos de 90%,70% a menos de 80%,Oscilação dentro de ±5 p.p.,Queda diagnóstica (≤ -2 pontos),FALSE
ESC_030,43177034,EMEF MORRO DA CRUZ,andreia,,andreia,5,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,4,Q3,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,111,86,77.47747747747748,41.27906976744186,39.19767441860465,38.174418604651166,22.11627906976744,102,86,84.31372549019608,39.77906976744186,44.36046511627907,35.97674418604651,19.627906976744185,6.836248012718599,-1.5,5.162790697674424,-2.197674418604656,-2.488372093023255,-8.108108108108109,0,FALSE,FALSE,FALSE,Sem alerta principal de composição,70% a menos de 80%,80% a menos de 90%,Aumento diagnóstico (≥ 5 p.p.),Oscilação dentro de ±2 pontos,FALSE
ESC_031,43177042,EMEF NEUSA GOULART BRIZOLA,julia,,julia,1,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,1,Q3,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,42,30,71.42857142857143,79.5,7,20,73.5,63,52,82.53968253968254,38.92307692307692,54.65384615384615,21.442307692307693,23.903846153846153,11.111111111111114,-40.57692307692308,47.65384615384615,1.4423076923076934,-49.59615384615385,50,73.33333333333333,TRUE,FALSE,TRUE,Mudança relevante no público previsto e aumento de participação,70% a menos de 80%,80% a menos de 90%,Aumento diagnóstico (≥ 5 p.p.),Queda diagnóstica (≤ -2 pontos),TRUE
ESC_031,43177042,EMEF NEUSA GOULART BRIZOLA,julia,,julia,2,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,1,Q3,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,43,36,83.72093023255815,59,28,28,44.5,43,35,81.3953488372093,72.88571428571429,9.714285714285714,32.6,57.68571428571428,-2.3255813953488484,13.885714285714286,-18.285714285714285,4.600000000000001,13.185714285714283,0,-2.7777777777777777,FALSE,FALSE,FALSE,Sem alerta principal de composição,80% a menos de 90%,80% a menos de 90%,Oscilação dentro de ±5 p.p.,Aumento diagnóstico (≥ 2 pontos),FALSE
ESC_031,43177042,EMEF NEUSA GOULART BRIZOLA,julia,,julia,3,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,1,Q3,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,44,30,68.18181818181819,34.666666666666664,50.333333333333336,39.93333333333333,9.733333333333333,44,38,86.36363636363636,83.89473684210526,9.31578947368421,9,82.15789473684211,18.181818181818173,49.22807017543859,-41.01754385964912,-30.93333333333333,72.42456140350878,0,26.666666666666668,TRUE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,Abaixo de 70%,80% a menos de 90%,Aumento diagnóstico (≥ 5 p.p.),Aumento diagnóstico (≥ 2 pontos),TRUE
ESC_031,43177042,EMEF NEUSA GOULART BRIZOLA,julia,,julia,4,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,1,Q3,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,47,38,80.85106382978724,66.84210526315789,23.526315789473685,18.36842105263158,58.10526315789474,42,38,90.47619047619048,61.10526315789474,25.42105263157895,28,47.05263157894737,9.625126646403244,-5.73684210526315,1.8947368421052635,9.63157894736842,-11.05263157894737,-10.638297872340424,0,FALSE,FALSE,FALSE,Sem alerta principal de composição,80% a menos de 90%,90% ou mais,Aumento diagnóstico (≥ 5 p.p.),Queda diagnóstica (≤ -2 pontos),FALSE
ESC_031,43177042,EMEF NEUSA GOULART BRIZOLA,julia,,julia,5,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,1,Q3,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,40,30,75,52.5,30,26.5,43.5,49,46,93.87755102040816,66.45652173913044,14.26086956521739,40.73913043478261,45.08695652173913,18.877551020408163,13.956521739130435,-15.73913043478261,14.23913043478261,1.5869565217391326,22.5,53.333333333333336,TRUE,FALSE,TRUE,Mudança relevante no público previsto e aumento de participação,70% a menos de 80%,90% ou mais,Aumento diagnóstico (≥ 5 p.p.),Aumento diagnóstico (≥ 2 pontos),TRUE
ESC_032,43105513,EMEF NOSSA SENHORA DE FATIMA,amanda,,amanda,1,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,2,Q3,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,70,44,62.857142857142854,46.29545454545455,41.15909090909091,27.295454545454547,31.886363636363637,91,71,78.02197802197803,40.74647887323944,43.23943661971831,35.04225352112676,21.95774647887324,15.164835164835177,-5.548975672215107,2.0803457106274053,7.746798975672213,-9.928617157490397,30,61.36363636363637,TRUE,FALSE,TRUE,Mudança relevante no público previsto e aumento de participação,Abaixo de 70%,70% a menos de 80%,Aumento diagnóstico (≥ 5 p.p.),Queda diagnóstica (≤ -2 pontos),TRUE
ESC_032,43105513,EMEF NOSSA SENHORA DE FATIMA,amanda,,amanda,2,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,2,Q3,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,75,56,74.66666666666667,49.82142857142857,42.67857142857143,26.642857142857142,30.285714285714285,60,41,68.33333333333333,48.80487804878049,32.21951219512195,32.41463414634146,35.02439024390244,-6.333333333333343,-1.0165505226480818,-10.45905923344948,5.7717770034843205,4.7386759581881535,-20,-26.785714285714285,FALSE,FALSE,TRUE,Mudança relevante no número de estudantes previstos,70% a menos de 80%,Abaixo de 70%,Queda diagnóstica (≤ -5 p.p.),Oscilação dentro de ±2 pontos,TRUE
ESC_032,43105513,EMEF NOSSA SENHORA DE FATIMA,amanda,,amanda,3,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,2,Q3,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,75,62,82.66666666666667,52.88709677419355,34,28.983870967741936,37.016129032258064,79,68,86.07594936708861,42.88235294117647,38.161764705882355,36.9264705882353,24.573529411764707,3.40928270042194,-10.00474383301708,4.161764705882355,7.942599620493361,-12.442599620493358,5.333333333333333,9.67741935483871,FALSE,FALSE,FALSE,Sem alerta principal de composição,80% a menos de 90%,80% a menos de 90%,Oscilação dentro de ±5 p.p.,Queda diagnóstica (≤ -2 pontos),FALSE
ESC_032,43105513,EMEF NOSSA SENHORA DE FATIMA,amanda,,amanda,4,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,2,Q3,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,90,71,78.88888888888889,47.32394366197183,32.33802816901409,42.45070422535211,25.43661971830986,70,59,84.28571428571429,39.983050847457626,45.83050847457627,27.864406779661017,26.305084745762713,5.396825396825406,-7.340892814514206,13.492480305562182,-14.586297445691097,0.8684650274528529,-22.22222222222222,-16.901408450704224,FALSE,FALSE,TRUE,Mudança relevante no número de estudantes previstos,70% a menos de 80%,80% a menos de 90%,Aumento diagnóstico (≥ 5 p.p.),Queda diagnóstica (≤ -2 pontos),TRUE
ESC_032,43105513,EMEF NOSSA SENHORA DE FATIMA,amanda,,amanda,5,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,2,Q3,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,77,67,87.01298701298701,55.582089552238806,23.80597014925373,41.67164179104478,34.52238805970149,72,57,79.16666666666667,49.26315789473684,23.771929824561404,52.280701754385966,23.68421052631579,-7.84632034632034,-6.318931657501963,-0.03404032469232732,10.609059963341188,-10.8381775333857,-6.4935064935064934,-14.92537313432836,FALSE,FALSE,FALSE,Sem alerta principal de composição,80% a menos de 90%,70% a menos de 80%,Queda diagnóstica (≤ -5 p.p.),Queda diagnóstica (≤ -2 pontos),FALSE
ESC_033,43204643,EMEF NOSSA SENHORA DO CARMO,amanda,,amanda,1,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,3,Q2,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,67,54,80.59701492537313,49.629629629629626,40.888888888888886,16.85185185185185,42.592592592592595,94,76,80.85106382978724,14.921052631578949,80.07894736842105,16.105263157894736,4.052631578947368,0.25404890441410544,-34.70857699805068,39.19005847953217,-0.7465886939571149,-38.539961013645225,40.298507462686565,40.74074074074074,FALSE,FALSE,TRUE,Mudança relevante no número de estudantes previstos,80% a menos de 90%,80% a menos de 90%,Oscilação dentro de ±5 p.p.,Queda diagnóstica (≤ -2 pontos),TRUE
ESC_033,43204643,EMEF NOSSA SENHORA DO CARMO,amanda,,amanda,2,Língua Portuguesa,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,3,Q2,SIM,SIM,NA_APLICAVEL,SIM,NAO,SIM,0,1,SEM_CARGA_DO_PROGRAMA,ATIVA,LINHA_BASE_PRE_PROGRAMA,ASSESSORADA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,REGRA_TEMPORAL_CONFIRMADA,HOMOLOGADO,2025_1a_avaliacao_formativa_linha_base,2026-07-24_v1,TRUE,TRUE,69,61,88.40579710144928,79.14754098360656,8.081967213114755,24.40983606557377,67.1311475409836,66,60,90.9090909090909,33.6,58.55,21.166666666666668,20.283333333333335,2.503293807641626,-45.54754098360656,50.468032786885246,-3.243169398907103,-46.84781420765027,-4.3478260869565215,-1.639344262295082,FALSE,FALSE,FALSE,Sem alerta principal de composição,80% a menos de 90%,90% ou mais,Oscilação dentro de ±5 p.p.,Queda diagnóstica (≤ -2 pontos),FALSE
