id_escola,codigo_inep,nome_canonico,assessora_vinculo_administrativo,assessora_gerencial_2025,assessora_gerencial_2026,ano_escolar,componente,pertence_universo_avaliativo_2025,pertence_universo_avaliativo_2026,previstos_2025,avaliados_2025,taxa_participacao_2025,proficiencia_media_2025,pct_defasagem_2025,pct_adequado_2025,previstos_2026,avaliados_2026,taxa_participacao_2026,proficiencia_media_2026,pct_defasagem_2026,pct_adequado_2026,delta_participacao,delta_proficiencia,variacao_relativa_previstos,alerta_composicao_serie,observacao_composicao
ESC_032,43105513,EMEF NOSSA SENHORA DE FATIMA,amanda,,amanda,4,Língua Portuguesa,TRUE,TRUE,90,71,78.88888888888889,47.32394366197183,32.33802816901409,25.43661971830986,70,59,84.28571428571429,39.983050847457626,45.83050847457627,26.305084745762713,5.396825396825406,-7.340892814514206,-22.22222222222222,TRUE,Mudança relevante no número de estudantes previstos
ESC_032,43105513,EMEF NOSSA SENHORA DE FATIMA,amanda,,amanda,5,Língua Portuguesa,TRUE,TRUE,77,67,87.01298701298701,55.582089552238806,23.80597014925373,34.52238805970149,72,57,79.16666666666667,49.26315789473684,23.771929824561404,23.68421052631579,-7.84632034632034,-6.318931657501963,-6.4935064935064934,FALSE,Sem alerta principal de composição
ESC_033,43204643,EMEF NOSSA SENHORA DO CARMO,amanda,,amanda,1,Língua Portuguesa,TRUE,TRUE,67,54,80.59701492537313,49.629629629629626,40.888888888888886,42.592592592592595,94,76,80.85106382978724,14.921052631578949,80.07894736842105,4.052631578947368,0.25404890441410544,-34.70857699805068,40.298507462686565,TRUE,Mudança relevante no número de estudantes previstos
ESC_033,43204643,EMEF NOSSA SENHORA DO CARMO,amanda,,amanda,2,Língua Portuguesa,TRUE,TRUE,69,61,88.40579710144928,79.14754098360656,8.081967213114755,67.1311475409836,66,60,90.9090909090909,33.6,58.55,20.283333333333335,2.503293807641626,-45.54754098360656,-4.3478260869565215,FALSE,Sem alerta principal de composição
ESC_033,43204643,EMEF NOSSA SENHORA DO CARMO,amanda,,amanda,3,Língua Portuguesa,TRUE,TRUE,105,88,83.80952380952381,61.32954545454545,24.738636363636363,47.90909090909091,83,70,84.33734939759036,47.94285714285714,34.385714285714286,36.01428571428571,0.5278255880665483,-13.38668831168831,-20.952380952380953,TRUE,Mudança relevante no número de estudantes previstos
ESC_033,43204643,EMEF NOSSA SENHORA DO CARMO,amanda,,amanda,4,Língua Portuguesa,TRUE,TRUE,90,77,85.55555555555556,52.84415584415584,31.181818181818183,36,103,93,90.29126213592232,51.204301075268816,33.16129032258065,36.774193548387096,4.735706580366767,-1.6398547688870266,14.444444444444445,FALSE,Sem alerta principal de composição
ESC_033,43204643,EMEF NOSSA SENHORA DO CARMO,amanda,,amanda,5,Língua Portuguesa,TRUE,TRUE,79,69,87.34177215189874,58.68115942028985,21.73913043478261,45.04347826086956,82,71,86.58536585365853,64.04225352112677,18.845070422535212,45.971830985915496,-0.7564062982402078,5.361094100836915,3.797468354430379,FALSE,Sem alerta principal de composição
ESC_034,43105521,EMEF PEPITA DE LEAO,nathalia,,nathalia,1,Língua Portuguesa,TRUE,TRUE,67,51,76.11940298507463,88.11764705882354,1.8823529411764703,84,43,34,79.06976744186046,35,43.47058823529411,8,2.9503644567858345,-53.117647058823536,-35.82089552238806,TRUE,Mudança relevante no número de estudantes previstos
ESC_034,43105521,EMEF PEPITA DE LEAO,nathalia,,nathalia,2,Língua Portuguesa,TRUE,TRUE,60,41,68.33333333333333,45.926829268292686,43.85365853658536,31.73170731707317,66,52,78.78787878787878,44.63461538461539,49.11538461538461,34.75,10.454545454545451,-1.2922138836772987,10,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_034,43105521,EMEF PEPITA DE LEAO,nathalia,,nathalia,3,Língua Portuguesa,TRUE,TRUE,68,49,72.05882352941177,37.204081632653065,49.12244897959184,14.20408163265306,65,51,78.46153846153847,72.72549019607843,10.68627450980392,65.37254901960785,6.402714932126699,35.52140856342536,-4.411764705882353,FALSE,Sem alerta principal de composição
ESC_034,43105521,EMEF PEPITA DE LEAO,nathalia,,nathalia,4,Língua Portuguesa,TRUE,TRUE,49,39,79.59183673469387,71.05128205128206,17.923076923076923,61.46153846153846,63,55,87.3015873015873,49.83636363636363,31.163636363636364,35.18181818181818,7.709750566893433,-21.214918414918422,28.571428571428573,TRUE,Mudança relevante no número de estudantes previstos
ESC_034,43105521,EMEF PEPITA DE LEAO,nathalia,,nathalia,5,Língua Portuguesa,TRUE,TRUE,49,39,79.59183673469387,68.23076923076923,15.692307692307692,53.92307692307692,55,46,83.63636363636364,68.08695652173913,18.26086956521739,45.43478260869565,4.044526901669769,-0.1438127090301009,12.244897959183673,FALSE,Sem alerta principal de composição
ESC_035,43048200,EMEF PORTO NOVO,marian,,marian,1,Língua Portuguesa,TRUE,TRUE,47,33,70.2127659574468,67.96969696969697,15.272727272727272,54.21212121212121,45,41,91.11111111111111,22.536585365853657,70.90243902439025,12.048780487804878,20.89834515366431,-45.433111603843315,-4.25531914893617,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_035,43048200,EMEF PORTO NOVO,marian,,marian,2,Língua Portuguesa,TRUE,TRUE,46,38,82.6086956521739,73.26315789473684,13.263157894736842,57.94736842105263,43,41,95.34883720930232,67.97560975609755,14.073170731707316,50,12.740141557128425,-5.287548138639281,-6.521739130434782,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_035,43048200,EMEF PORTO NOVO,marian,,marian,3,Língua Portuguesa,TRUE,TRUE,46,35,76.08695652173913,33.2,57.08571428571429,22.82857142857143,45,43,95.55555555555556,45.48837209302326,32.55813953488372,32.55813953488372,19.46859903381643,12.288372093023256,-2.1739130434782608,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_035,43048200,EMEF PORTO NOVO,marian,,marian,4,Língua Portuguesa,TRUE,TRUE,46,38,82.6086956521739,45.421052631578945,41.89473684210526,23.57894736842105,45,42,93.33333333333331,52.5,29.5,36,10.724637681159422,7.078947368421055,-2.1739130434782608,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_035,43048200,EMEF PORTO NOVO,marian,,marian,5,Língua Portuguesa,TRUE,TRUE,46,39,84.78260869565217,54.56410256410256,23.28205128205128,38.282051282051285,45,43,95.55555555555556,62.86046511627907,14.55813953488372,38.34883720930232,10.772946859903383,8.296362552176511,-2.1739130434782608,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_036,43108563,EMEF PRES JOAO BELCHIOR MARQUES GOULART,marian,,marian,1,Língua Portuguesa,TRUE,TRUE,59,31,52.54237288135593,95.19354838709675,0,96.90322580645162,83,71,85.5421686746988,24.802816901408452,67.52112676056338,12.95774647887324,32.99979579334287,-70.39073148568832,40.67796610169491,TRUE,Mudança relevante no público previsto e aumento de participação
ESC_036,43108563,EMEF PRES JOAO BELCHIOR MARQUES GOULART,marian,,marian,2,Língua Portuguesa,TRUE,TRUE,65,42,64.61538461538461,75.28571428571429,12.095238095238097,57.095238095238095,58,53,91.3793103448276,51.301886792452834,32.64150943396226,38.33962264150944,26.763925729442978,-23.983827493261455,-10.76923076923077,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_036,43108563,EMEF PRES JOAO BELCHIOR MARQUES GOULART,marian,,marian,3,Língua Portuguesa,TRUE,TRUE,71,52,73.2394366197183,71.65384615384616,11.615384615384617,57.61538461538461,74,64,86.48648648648648,48.90625,32.703125,32.84375,13.24704986676818,-22.74759615384616,4.225352112676056,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_036,43108563,EMEF PRES JOAO BELCHIOR MARQUES GOULART,marian,,marian,4,Língua Portuguesa,TRUE,TRUE,67,55,82.08955223880596,77.98181818181818,12.836363636363636,71.16363636363636,53,48,90.56603773584904,62.166666666666664,22.375,41.583333333333336,8.476485497043086,-15.81515151515152,-20.895522388059703,TRUE,Mudança relevante no número de estudantes previstos
ESC_036,43108563,EMEF PRES JOAO BELCHIOR MARQUES GOULART,marian,,marian,5,Língua Portuguesa,TRUE,TRUE,50,36,72,56.666666666666664,16.333333333333332,33,71,68,95.77464788732394,63.26470588235294,16.352941176470587,42.89705882352941,23.774647887323937,6.598039215686278,42,TRUE,Mudança relevante no público previsto e aumento de participação
ESC_037,43105530,EMEF PRESIDENTE VARGAS,eliane,,eliane,1,Língua Portuguesa,TRUE,TRUE,47,38,80.85106382978724,51.421052631578945,31.73684210526316,36.63157894736842,45,37,82.22222222222223,26.18918918918919,67.48648648648648,11.945945945945946,1.3711583924349924,-25.231863442389756,-4.25531914893617,FALSE,Sem alerta principal de composição
ESC_037,43105530,EMEF PRESIDENTE VARGAS,eliane,,eliane,2,Língua Portuguesa,TRUE,TRUE,46,32,69.56521739130434,57.375,34.34375,43.4375,47,40,85.1063829787234,50.05,30.95,28.35,15.54116558741906,-7.325000000000003,2.1739130434782608,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_037,43105530,EMEF PRESIDENTE VARGAS,eliane,,eliane,3,Língua Portuguesa,TRUE,TRUE,51,35,68.62745098039215,55.34285714285714,37.457142857142856,42.885714285714286,50,40,80,50.8,27.4,34.025,11.372549019607844,-4.5428571428571445,-1.96078431372549,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_037,43105530,EMEF PRESIDENTE VARGAS,eliane,,eliane,4,Língua Portuguesa,TRUE,TRUE,50,35,70,71.74285714285715,14.628571428571428,51.114285714285714,47,43,91.48936170212764,51.674418604651166,40.93023255813954,43.604651162790695,21.489361702127653,-20.06843853820598,-6,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_037,43105530,EMEF PRESIDENTE VARGAS,eliane,,eliane,5,Língua Portuguesa,TRUE,TRUE,53,44,83.01886792452831,63.5,27,56.5,47,45,95.74468085106383,65.95555555555555,14.044444444444444,44.06666666666667,12.725812926535523,2.4555555555555486,-11.320754716981131,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_038,43109195,EMEF PROF ANA IRIS DO AMARAL,eliane,,eliane,1,Língua Portuguesa,TRUE,TRUE,48,33,68.75,62,17.848484848484848,54.21212121212121,40,36,90,55.44444444444444,22.555555555555557,38.55555555555556,21.25,-6.555555555555557,-16.666666666666668,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_038,43109195,EMEF PROF ANA IRIS DO AMARAL,eliane,,eliane,2,Língua Portuguesa,TRUE,TRUE,49,41,83.6734693877551,69.34146341463415,14.609756097560975,60.90243902439025,44,40,90.9090909090909,72.225,10.725,48.8,7.235621521335801,2.883536585365846,-10.20408163265306,FALSE,Sem alerta principal de composição
ESC_038,43109195,EMEF PROF ANA IRIS DO AMARAL,eliane,,eliane,3,Língua Portuguesa,TRUE,TRUE,48,43,89.58333333333333,57.674418604651166,25.930232558139537,34.86046511627907,47,45,95.74468085106383,71.35555555555555,14.11111111111111,67.4888888888889,6.161347517730505,13.681136950904389,-2.0833333333333335,FALSE,Sem alerta principal de composição
ESC_038,43109195,EMEF PROF ANA IRIS DO AMARAL,eliane,,eliane,4,Língua Portuguesa,TRUE,TRUE,43,37,86.04651162790698,85.1891891891892,0,75.37837837837837,46,45,97.82608695652172,69.15555555555555,15.844444444444443,50.31111111111111,11.779575328614754,-16.03363363363364,6.976744186046512,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_038,43109195,EMEF PROF ANA IRIS DO AMARAL,eliane,,eliane,5,Língua Portuguesa,TRUE,TRUE,43,40,93.02325581395348,82.5,12.5,77.5,39,36,92.3076923076923,80.52777777777777,0,69.02777777777777,-0.7155635062611765,-1.9722222222222283,-9.30232558139535,FALSE,Sem alerta principal de composição
ESC_039,43172490,EMEF PROF ANISIO TEIXEIRA,andreia,,andreia,1,Língua Portuguesa,TRUE,TRUE,77,61,79.22077922077922,67.73770491803279,16.442622950819672,55.75409836065574,73,67,91.78082191780824,48.44776119402985,33.02985074626866,27.16417910447761,12.560042697029004,-19.28994372400294,-5.194805194805195,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_039,43172490,EMEF PROF ANISIO TEIXEIRA,andreia,,andreia,2,Língua Portuguesa,TRUE,TRUE,61,50,81.9672131147541,65.58,20,46.02,79,69,87.34177215189874,65.81159420289855,16.753623188405797,52.44927536231884,5.3745590371446355,0.23159420289854893,29.50819672131147,TRUE,Mudança relevante no número de estudantes previstos
ESC_039,43172490,EMEF PROF ANISIO TEIXEIRA,andreia,,andreia,3,Língua Portuguesa,TRUE,TRUE,101,80,79.20792079207921,77.15,7.4625,66.35,72,64,88.88888888888889,55.03125,26.546875,42.15625,9.68096809680968,-22.11875000000001,-28.712871287128714,TRUE,Mudança relevante no número de estudantes previstos
ESC_039,43172490,EMEF PROF ANISIO TEIXEIRA,andreia,,andreia,4,Língua Portuguesa,TRUE,TRUE,82,60,73.17073170731707,82.2,6.816666666666666,69.8,97,86,88.65979381443299,72.06976744186046,19.732558139534884,67.75581395348837,15.489062107115911,-10.13023255813954,18.29268292682927,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_039,43172490,EMEF PROF ANISIO TEIXEIRA,andreia,,andreia,5,Língua Portuguesa,TRUE,TRUE,135,103,76.29629629629629,81.44660194174757,6.912621359223301,75.70873786407768,86,80,93.02325581395348,79.6375,2.9125,67.875,16.726959517657193,-1.8091019417475709,-36.2962962962963,TRUE,Mudança relevante no público previsto e aumento de participação
ESC_040,43109071,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,ruti,,ruti,1,Língua Portuguesa,TRUE,TRUE,23,13,56.52173913043478,94,0,92,22,21,95.45454545454544,36,44,11,38.93280632411067,-58,-4.3478260869565215,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_040,43109071,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,ruti,,ruti,2,Língua Portuguesa,TRUE,TRUE,21,14,66.66666666666667,92,7,86,21,21,100,41,42,21,33.33333333333333,-51,0,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_040,43109071,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,ruti,,ruti,3,Língua Portuguesa,TRUE,TRUE,22,16,72.72727272727273,71,13,50,21,21,100,69,22,67,27.272727272727263,-2,-4.545454545454546,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_040,43109071,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,ruti,,ruti,4,Língua Portuguesa,TRUE,TRUE,23,19,82.6086956521739,81,11,68,21,21,100,68,11,58,17.391304347826093,-13,-8.695652173913043,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_040,43109071,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,ruti,,ruti,5,Língua Portuguesa,TRUE,TRUE,19,12,63.1578947368421,59,33,58,21,19,90.47619047619048,74,6,50,27.31829573934838,15,10.526315789473683,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_041,43109055,EMEF PROF JUDITH MACEDO DE ARAUJO,graziela,,graziela,1,Língua Portuguesa,TRUE,TRUE,81,69,85.18518518518519,49.492753623188406,34.81159420289855,40.68115942028985,87,71,81.60919540229885,11.112676056338028,81.28169014084507,1.5774647887323945,-3.5759897828863387,-38.380077566850375,7.407407407407407,FALSE,Sem alerta principal de composição
ESC_041,43109055,EMEF PROF JUDITH MACEDO DE ARAUJO,graziela,,graziela,2,Língua Portuguesa,TRUE,TRUE,79,71,89.87341772151899,61.38028169014085,22.47887323943662,44.929577464788736,79,69,87.34177215189874,60.01449275362319,28.36231884057971,46.84057971014493,-2.5316455696202524,-1.36578893651766,0,FALSE,Sem alerta principal de composição
ESC_041,43109055,EMEF PROF JUDITH MACEDO DE ARAUJO,graziela,,graziela,3,Língua Portuguesa,TRUE,TRUE,80,66,82.5,52.48484848484848,27.454545454545453,27.075757575757574,86,71,82.55813953488372,42.80281690140845,44.859154929577464,32.140845070422536,0.05813953488372192,-9.682031583440036,7.5,FALSE,Sem alerta principal de composição
ESC_041,43109055,EMEF PROF JUDITH MACEDO DE ARAUJO,graziela,,graziela,4,Língua Portuguesa,TRUE,TRUE,83,71,85.5421686746988,56.74647887323944,26.760563380281692,39.25352112676056,76,73,96.05263157894736,60.2054794520548,28.123287671232877,48.19178082191781,10.51046290424857,3.459000578815356,-8.433734939759036,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_041,43109055,EMEF PROF JUDITH MACEDO DE ARAUJO,graziela,,graziela,5,Língua Portuguesa,TRUE,TRUE,60,57,95,76.26315789473684,8.578947368421053,72.21052631578948,81,71,87.65432098765432,63.943661971830984,12,43.267605633802816,-7.345679012345684,-12.319495922905851,35,TRUE,Mudança relevante no número de estudantes previstos
ESC_042,43109098,EMEF PROF LARRY JOSE RIBEIRO ALVES,amanda,,amanda,1,Língua Portuguesa,TRUE,TRUE,86,61,70.93023255813954,43.91803278688525,40.704918032786885,27.688524590163933,84,68,80.95238095238095,25.86764705882353,67.04411764705883,14.338235294117649,10.022148394241412,-18.05038572806172,-2.3255813953488373,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_042,43109098,EMEF PROF LARRY JOSE RIBEIRO ALVES,amanda,,amanda,2,Língua Portuguesa,TRUE,TRUE,82,65,79.26829268292683,33.246153846153845,62.96923076923077,16.876923076923077,97,79,81.44329896907216,42.45569620253165,46.88607594936709,23.21518987341772,2.175006286145333,9.209542356377804,18.29268292682927,FALSE,Sem alerta principal de composição
ESC_042,43109098,EMEF PROF LARRY JOSE RIBEIRO ALVES,amanda,,amanda,3,Língua Portuguesa,TRUE,TRUE,113,90,79.64601769911505,54.922222222222224,29.844444444444445,36.71111111111111,111,88,79.27927927927928,40.40909090909091,37.79545454545455,24.261363636363637,-0.3667384198357695,-14.513131313131318,-1.7699115044247788,FALSE,Sem alerta principal de composição
ESC_042,43109098,EMEF PROF LARRY JOSE RIBEIRO ALVES,amanda,,amanda,4,Língua Portuguesa,TRUE,TRUE,85,74,87.05882352941177,65.17567567567568,24.216216216216218,51.148648648648646,101,89,88.11881188118812,60.95505617977528,21.258426966292134,45.60674157303371,1.0599883517763544,-4.220619495900394,18.823529411764707,FALSE,Sem alerta principal de composição
ESC_042,43109098,EMEF PROF LARRY JOSE RIBEIRO ALVES,amanda,,amanda,5,Língua Portuguesa,TRUE,TRUE,85,71,83.52941176470588,68.38028169014085,21.028169014084508,63.29577464788732,77,72,93.50649350649353,70.11111111111111,10.52777777777778,49.40277777777778,9.977081741787629,1.7308294209702666,-9.411764705882351,FALSE,Sem alerta principal de composição
ESC_043,43293050,EMEF RINCAO,jalize,,jalize,1,Língua Portuguesa,TRUE,TRUE,45,34,75.55555555555556,87.47058823529412,6.117647058823529,88.23529411764706,47,39,82.97872340425532,44.12820512820513,44.41025641025641,31.153846153846153,7.423167848699762,-43.342383107088985,4.444444444444445,FALSE,Sem alerta principal de composição
ESC_043,43293050,EMEF RINCAO,jalize,,jalize,2,Língua Portuguesa,TRUE,TRUE,48,44,91.66666666666669,80.27272727272727,11.636363636363637,72.9090909090909,48,44,91.66666666666669,72.63636363636364,10.363636363636363,65.18181818181819,0,-7.636363636363626,0,FALSE,Sem alerta principal de composição
ESC_043,43293050,EMEF RINCAO,jalize,,jalize,3,Língua Portuguesa,TRUE,TRUE,51,40,78.43137254901961,83.35,4.95,74.75,50,44,88,59.54545454545455,16.227272727272727,37.70454545454545,9.568627450980388,-23.804545454545448,-1.96078431372549,FALSE,Sem alerta principal de composição
ESC_043,43293050,EMEF RINCAO,jalize,,jalize,4,Língua Portuguesa,TRUE,TRUE,55,49,89.0909090909091,56.3469387755102,30.755102040816325,42.69387755102041,49,42,85.71428571428571,62.523809523809526,16.333333333333332,47.023809523809526,-3.3766233766233853,6.176870748299322,-10.909090909090908,FALSE,Sem alerta principal de composição
ESC_043,43293050,EMEF RINCAO,jalize,,jalize,5,Língua Portuguesa,TRUE,TRUE,55,49,89.0909090909091,72.51020408163265,16.408163265306122,69.55102040816327,58,50,86.20689655172414,47.5,36,25.5,-2.884012539184951,-25.01020408163265,5.454545454545454,FALSE,Sem alerta principal de composição
ESC_044,43167179,EMEF SAINT HILAIRE,andreia,,andreia,1,Língua Portuguesa,TRUE,TRUE,75,51,68,51.09803921568628,33.431372549019606,35.431372549019606,87,71,81.60919540229885,26.380281690140844,66.26760563380282,6.126760563380282,13.609195402298852,-24.717757525545434,16,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_044,43167179,EMEF SAINT HILAIRE,andreia,,andreia,2,Língua Portuguesa,TRUE,TRUE,90,66,73.33333333333333,42.86363636363637,47.10606060606061,19.75757575757576,74,56,75.67567567567568,41.660714285714285,40.910714285714285,15.464285714285714,2.3423423423423486,-1.2029220779220822,-17.77777777777778,FALSE,Sem alerta principal de composição
ESC_044,43167179,EMEF SAINT HILAIRE,andreia,,andreia,3,Língua Portuguesa,TRUE,TRUE,113,85,75.22123893805309,44.31764705882353,44.858823529411765,29.529411764705884,94,82,87.23404255319149,44.0609756097561,39.792682926829265,32.951219512195124,12.012803615138395,-0.2566714490674329,-16.8141592920354,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_044,43167179,EMEF SAINT HILAIRE,andreia,,andreia,4,Língua Portuguesa,TRUE,TRUE,105,90,85.71428571428571,60.233333333333334,23.14444444444445,40.78888888888889,98,82,83.6734693877551,53.829268292682926,31.951219512195124,44.0609756097561,-2.040816326530603,-6.4040650406504085,-6.666666666666667,FALSE,Sem alerta principal de composição
ESC_044,43167179,EMEF SAINT HILAIRE,andreia,,andreia,5,Língua Portuguesa,TRUE,TRUE,99,80,80.8080808080808,58.575,26.275,42.575,96,89,92.70833333333331,66.92134831460675,12.752808988764045,50.764044943820224,11.900252525252526,8.346348314606743,-3.0303030303030303,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_045,43167535,EMEF SAO PEDRO,marian,,marian,1,Língua Portuguesa,TRUE,TRUE,95,82,86.3157894736842,38.6219512195122,50.08536585365854,30.24390243902439,95,68,71.57894736842105,39.22058823529411,51.294117647058826,26.176470588235293,-14.73684210526315,0.5986370157819181,0,TRUE,Queda de participação igual ou superior a 10 p.p.
ESC_045,43167535,EMEF SAO PEDRO,marian,,marian,2,Língua Portuguesa,TRUE,TRUE,102,79,77.45098039215686,70.9113924050633,15.253164556962023,55.89873417721519,86,76,88.37209302325581,43.6578947368421,41.38157894736842,24.26315789473684,10.92111263109895,-27.253497668221193,-15.68627450980392,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_045,43167535,EMEF SAO PEDRO,marian,,marian,3,Língua Portuguesa,TRUE,TRUE,112,99,88.39285714285714,67.17171717171718,19.47474747474747,48.62626262626262,109,85,77.98165137614679,55.61176470588235,32.56470588235294,49.92941176470588,-10.411205766710353,-11.559952465834826,-2.6785714285714284,TRUE,Queda de participação igual ou superior a 10 p.p.
ESC_045,43167535,EMEF SAO PEDRO,marian,,marian,4,Língua Portuguesa,TRUE,TRUE,108,86,79.62962962962963,50.51162790697674,34.77906976744186,33.674418604651166,109,97,88.9908256880734,55.97938144329897,31.164948453608247,41.21649484536083,9.361196058443769,5.467753536322228,0.925925925925926,FALSE,Sem alerta principal de composição
ESC_045,43167535,EMEF SAO PEDRO,marian,,marian,5,Língua Portuguesa,TRUE,TRUE,107,90,84.11214953271028,65.57777777777778,20.177777777777777,53.36666666666667,104,93,89.42307692307692,54.75268817204301,24.795698924731184,31.204301075268816,5.310927390366643,-10.825089605734776,-2.803738317757009,FALSE,Sem alerta principal de composição
ESC_046,43107842,EMEF SEN ALBERTO PASQUALINI,julia,,julia,1,Língua Portuguesa,TRUE,TRUE,66,42,63.63636363636363,48.523809523809526,35.95238095238095,38.30952380952381,86,66,76.74418604651163,56.93939393939394,27.10606060606061,38.09090909090909,13.107822410147996,8.415584415584412,30.303030303030305,TRUE,Mudança relevante no público previsto e aumento de participação
ESC_046,43107842,EMEF SEN ALBERTO PASQUALINI,julia,,julia,2,Língua Portuguesa,TRUE,TRUE,77,57,74.02597402597402,54.49122807017544,28.140350877192983,31.614035087719294,68,56,82.3529411764706,60.535714285714285,28.464285714285715,50.910714285714285,8.326967150496571,6.044486215538846,-11.688311688311687,FALSE,Sem alerta principal de composição
ESC_046,43107842,EMEF SEN ALBERTO PASQUALINI,julia,,julia,3,Língua Portuguesa,TRUE,TRUE,125,84,67.2,64.19047619047619,24.904761904761905,52.29761904761905,100,84,84,49.54761904761905,35.48809523809524,41.404761904761905,16.799999999999997,-14.64285714285714,-20,TRUE,Mudança relevante no público previsto e aumento de participação
ESC_046,43107842,EMEF SEN ALBERTO PASQUALINI,julia,,julia,4,Língua Portuguesa,TRUE,TRUE,113,92,81.41592920353982,54.53260869565217,35.82608695652174,45.67391304347826,125,103,82.4,46.349514563106794,41.71844660194175,34.019417475728154,0.9840707964601876,-8.183094132545378,10.619469026548671,FALSE,Sem alerta principal de composição
ESC_046,43107842,EMEF SEN ALBERTO PASQUALINI,julia,,julia,5,Língua Portuguesa,TRUE,TRUE,126,98,77.77777777777777,68.36734693877551,16.418367346938776,56.41836734693877,108,88,81.48148148148148,58.14772727272727,26.056818181818183,39.29545454545455,3.7037037037037095,-10.21961966604824,-14.285714285714286,FALSE,Sem alerta principal de composição
ESC_047,43189253,EMEF TIMBAUVA,nathalia,,nathalia,1,Língua Portuguesa,TRUE,TRUE,57,43,75.43859649122807,40.58139534883721,53.65116279069768,30,62,56,90.3225806451613,83.39285714285714,0,67.71428571428571,14.883984153933229,42.81146179401993,8.771929824561404,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_047,43189253,EMEF TIMBAUVA,nathalia,,nathalia,2,Língua Portuguesa,TRUE,TRUE,60,47,78.33333333333333,72.08510638297872,21.382978723404257,61.85106382978723,57,56,98.24561403508773,70.46428571428571,17.357142857142858,57.392857142857146,19.9122807017544,-1.620820668693014,-5,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_047,43189253,EMEF TIMBAUVA,nathalia,,nathalia,3,Língua Portuguesa,TRUE,TRUE,67,48,71.64179104477611,38.5,56.208333333333336,24.979166666666668,68,65,95.58823529411764,60.738461538461536,26.615384615384617,57.76923076923077,23.94644424934154,22.238461538461536,1.492537313432836,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_047,43189253,EMEF TIMBAUVA,nathalia,,nathalia,4,Língua Portuguesa,TRUE,TRUE,68,51,75,54.25490196078432,35.1764705882353,37.25490196078432,68,67,98.52941176470588,52.47761194029851,29.895522388059703,35.940298507462686,23.529411764705884,-1.7772900204858075,0,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_047,43189253,EMEF TIMBAUVA,nathalia,,nathalia,5,Língua Portuguesa,TRUE,TRUE,71,52,73.2394366197183,50.80769230769231,29,31,70,66,94.28571428571428,56.77272727272727,19.924242424242426,40.24242424242424,21.046277665995987,5.965034965034967,-1.408450704225352,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_048,43172482,EMEF VER ANTONIO GIUDICE,clarissa,,clarissa,1,Língua Portuguesa,TRUE,TRUE,87,65,74.71264367816092,60.44615384615385,27.50769230769231,50.676923076923075,89,76,85.3932584269663,37.276315789473685,47.6578947368421,22.657894736842103,10.680614748805382,-23.169838056680163,2.2988505747126435,TRUE,Aumento de participação igual ou superior a 10 p.p.
ESC_048,43172482,EMEF VER ANTONIO GIUDICE,clarissa,,clarissa,2,Língua Portuguesa,TRUE,TRUE,67,48,71.64179104477611,57.291666666666664,35.208333333333336,47.875,87,76,87.356321839080465,69.52631578947368,21.51315789473684,61.0921052631579,15.714530794304352,12.23464912280702,29.850746268656717,TRUE,Mudança relevante no público previsto e aumento de participação
