fonte,ano,ano_escolar,nome_original,nome_sem_codigo,chave_nome,arquivo_origem,nome_vinculo_original,assessora,status_correspondencia
CAEd,2026,2,EMEF MORRO DA CRUZ,EMEF MORRO DA CRUZ,EMEF MORRO DA CRUZ,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF MORRO DA CRUZ,andreia,exata_normalizada
CAEd,2026,3,EMEF MORRO DA CRUZ,EMEF MORRO DA CRUZ,EMEF MORRO DA CRUZ,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF MORRO DA CRUZ,andreia,exata_normalizada
CAEd,2026,4,EMEF MORRO DA CRUZ,EMEF MORRO DA CRUZ,EMEF MORRO DA CRUZ,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF MORRO DA CRUZ,andreia,exata_normalizada
CAEd,2026,5,EMEF MORRO DA CRUZ,EMEF MORRO DA CRUZ,EMEF MORRO DA CRUZ,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF MORRO DA CRUZ,andreia,exata_normalizada
CAEd,2025,1,EMEF NEUSA GOULART BRIZOLA,EMEF NEUSA GOULART BRIZOLA,EMEF NEUSA GOULART BRIZOLA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF NEUSA GOULART BRIZOLA,julia,exata_normalizada
CAEd,2025,2,EMEF NEUSA GOULART BRIZOLA,EMEF NEUSA GOULART BRIZOLA,EMEF NEUSA GOULART BRIZOLA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF NEUSA GOULART BRIZOLA,julia,exata_normalizada
CAEd,2025,3,EMEF NEUSA GOULART BRIZOLA,EMEF NEUSA GOULART BRIZOLA,EMEF NEUSA GOULART BRIZOLA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF NEUSA GOULART BRIZOLA,julia,exata_normalizada
CAEd,2025,4,EMEF NEUSA GOULART BRIZOLA,EMEF NEUSA GOULART BRIZOLA,EMEF NEUSA GOULART BRIZOLA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF NEUSA GOULART BRIZOLA,julia,exata_normalizada
CAEd,2025,5,EMEF NEUSA GOULART BRIZOLA,EMEF NEUSA GOULART BRIZOLA,EMEF NEUSA GOULART BRIZOLA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF NEUSA GOULART BRIZOLA,julia,exata_normalizada
CAEd,2026,1,EMEF NEUSA GOULART BRIZOLA,EMEF NEUSA GOULART BRIZOLA,EMEF NEUSA GOULART BRIZOLA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF NEUSA GOULART BRIZOLA,julia,exata_normalizada
CAEd,2026,2,EMEF NEUSA GOULART BRIZOLA,EMEF NEUSA GOULART BRIZOLA,EMEF NEUSA GOULART BRIZOLA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF NEUSA GOULART BRIZOLA,julia,exata_normalizada
CAEd,2026,3,EMEF NEUSA GOULART BRIZOLA,EMEF NEUSA GOULART BRIZOLA,EMEF NEUSA GOULART BRIZOLA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF NEUSA GOULART BRIZOLA,julia,exata_normalizada
CAEd,2026,4,EMEF NEUSA GOULART BRIZOLA,EMEF NEUSA GOULART BRIZOLA,EMEF NEUSA GOULART BRIZOLA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF NEUSA GOULART BRIZOLA,julia,exata_normalizada
CAEd,2026,5,EMEF NEUSA GOULART BRIZOLA,EMEF NEUSA GOULART BRIZOLA,EMEF NEUSA GOULART BRIZOLA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF NEUSA GOULART BRIZOLA,julia,exata_normalizada
CAEd,2025,1,EMEF NOSSA SENHORA DE FATIMA,EMEF NOSSA SENHORA DE FATIMA,EMEF NOSSA SENHORA DE FATIMA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF NOSSA SENHORA DE FATIMA,amanda,exata_normalizada
CAEd,2025,2,EMEF NOSSA SENHORA DE FATIMA,EMEF NOSSA SENHORA DE FATIMA,EMEF NOSSA SENHORA DE FATIMA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF NOSSA SENHORA DE FATIMA,amanda,exata_normalizada
CAEd,2025,3,EMEF NOSSA SENHORA DE FATIMA,EMEF NOSSA SENHORA DE FATIMA,EMEF NOSSA SENHORA DE FATIMA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF NOSSA SENHORA DE FATIMA,amanda,exata_normalizada
CAEd,2025,4,EMEF NOSSA SENHORA DE FATIMA,EMEF NOSSA SENHORA DE FATIMA,EMEF NOSSA SENHORA DE FATIMA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF NOSSA SENHORA DE FATIMA,amanda,exata_normalizada
CAEd,2025,5,EMEF NOSSA SENHORA DE FATIMA,EMEF NOSSA SENHORA DE FATIMA,EMEF NOSSA SENHORA DE FATIMA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF NOSSA SENHORA DE FATIMA,amanda,exata_normalizada
CAEd,2026,1,EMEF NOSSA SENHORA DE FATIMA,EMEF NOSSA SENHORA DE FATIMA,EMEF NOSSA SENHORA DE FATIMA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF NOSSA SENHORA DE FATIMA,amanda,exata_normalizada
CAEd,2026,2,EMEF NOSSA SENHORA DE FATIMA,EMEF NOSSA SENHORA DE FATIMA,EMEF NOSSA SENHORA DE FATIMA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF NOSSA SENHORA DE FATIMA,amanda,exata_normalizada
CAEd,2026,3,EMEF NOSSA SENHORA DE FATIMA,EMEF NOSSA SENHORA DE FATIMA,EMEF NOSSA SENHORA DE FATIMA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF NOSSA SENHORA DE FATIMA,amanda,exata_normalizada
CAEd,2026,4,EMEF NOSSA SENHORA DE FATIMA,EMEF NOSSA SENHORA DE FATIMA,EMEF NOSSA SENHORA DE FATIMA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF NOSSA SENHORA DE FATIMA,amanda,exata_normalizada
CAEd,2026,5,EMEF NOSSA SENHORA DE FATIMA,EMEF NOSSA SENHORA DE FATIMA,EMEF NOSSA SENHORA DE FATIMA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF NOSSA SENHORA DE FATIMA,amanda,exata_normalizada
CAEd,2025,1,EMEF NOSSA SENHORA DO CARMO,EMEF NOSSA SENHORA DO CARMO,EMEF NOSSA SENHORA DO CARMO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF NOSSA SENHORA DO CARMO,amanda,exata_normalizada
CAEd,2025,2,EMEF NOSSA SENHORA DO CARMO,EMEF NOSSA SENHORA DO CARMO,EMEF NOSSA SENHORA DO CARMO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF NOSSA SENHORA DO CARMO,amanda,exata_normalizada
CAEd,2025,3,EMEF NOSSA SENHORA DO CARMO,EMEF NOSSA SENHORA DO CARMO,EMEF NOSSA SENHORA DO CARMO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF NOSSA SENHORA DO CARMO,amanda,exata_normalizada
CAEd,2025,4,EMEF NOSSA SENHORA DO CARMO,EMEF NOSSA SENHORA DO CARMO,EMEF NOSSA SENHORA DO CARMO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF NOSSA SENHORA DO CARMO,amanda,exata_normalizada
CAEd,2025,5,EMEF NOSSA SENHORA DO CARMO,EMEF NOSSA SENHORA DO CARMO,EMEF NOSSA SENHORA DO CARMO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF NOSSA SENHORA DO CARMO,amanda,exata_normalizada
CAEd,2026,1,EMEF NOSSA SENHORA DO CARMO,EMEF NOSSA SENHORA DO CARMO,EMEF NOSSA SENHORA DO CARMO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF NOSSA SENHORA DO CARMO,amanda,exata_normalizada
CAEd,2026,2,EMEF NOSSA SENHORA DO CARMO,EMEF NOSSA SENHORA DO CARMO,EMEF NOSSA SENHORA DO CARMO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF NOSSA SENHORA DO CARMO,amanda,exata_normalizada
CAEd,2026,3,EMEF NOSSA SENHORA DO CARMO,EMEF NOSSA SENHORA DO CARMO,EMEF NOSSA SENHORA DO CARMO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF NOSSA SENHORA DO CARMO,amanda,exata_normalizada
CAEd,2026,4,EMEF NOSSA SENHORA DO CARMO,EMEF NOSSA SENHORA DO CARMO,EMEF NOSSA SENHORA DO CARMO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF NOSSA SENHORA DO CARMO,amanda,exata_normalizada
CAEd,2026,5,EMEF NOSSA SENHORA DO CARMO,EMEF NOSSA SENHORA DO CARMO,EMEF NOSSA SENHORA DO CARMO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF NOSSA SENHORA DO CARMO,amanda,exata_normalizada
CAEd,2025,1,EMEF PEPITA DE LEAO,EMEF PEPITA DE LEAO,EMEF PEPITA DE LEAO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF PEPITA DE LEAO,nathalia,exata_normalizada
CAEd,2025,2,EMEF PEPITA DE LEAO,EMEF PEPITA DE LEAO,EMEF PEPITA DE LEAO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF PEPITA DE LEAO,nathalia,exata_normalizada
CAEd,2025,3,EMEF PEPITA DE LEAO,EMEF PEPITA DE LEAO,EMEF PEPITA DE LEAO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF PEPITA DE LEAO,nathalia,exata_normalizada
CAEd,2025,4,EMEF PEPITA DE LEAO,EMEF PEPITA DE LEAO,EMEF PEPITA DE LEAO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF PEPITA DE LEAO,nathalia,exata_normalizada
CAEd,2025,5,EMEF PEPITA DE LEAO,EMEF PEPITA DE LEAO,EMEF PEPITA DE LEAO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF PEPITA DE LEAO,nathalia,exata_normalizada
CAEd,2026,1,EMEF PEPITA DE LEAO,EMEF PEPITA DE LEAO,EMEF PEPITA DE LEAO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF PEPITA DE LEAO,nathalia,exata_normalizada
CAEd,2026,2,EMEF PEPITA DE LEAO,EMEF PEPITA DE LEAO,EMEF PEPITA DE LEAO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF PEPITA DE LEAO,nathalia,exata_normalizada
CAEd,2026,3,EMEF PEPITA DE LEAO,EMEF PEPITA DE LEAO,EMEF PEPITA DE LEAO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF PEPITA DE LEAO,nathalia,exata_normalizada
CAEd,2026,4,EMEF PEPITA DE LEAO,EMEF PEPITA DE LEAO,EMEF PEPITA DE LEAO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF PEPITA DE LEAO,nathalia,exata_normalizada
CAEd,2026,5,EMEF PEPITA DE LEAO,EMEF PEPITA DE LEAO,EMEF PEPITA DE LEAO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF PEPITA DE LEAO,nathalia,exata_normalizada
CAEd,2025,1,EMEF PORTO NOVO,EMEF PORTO NOVO,EMEF PORTO NOVO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF PORTO NOVO,marian,exata_normalizada
CAEd,2025,2,EMEF PORTO NOVO,EMEF PORTO NOVO,EMEF PORTO NOVO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF PORTO NOVO,marian,exata_normalizada
CAEd,2025,3,EMEF PORTO NOVO,EMEF PORTO NOVO,EMEF PORTO NOVO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF PORTO NOVO,marian,exata_normalizada
CAEd,2025,4,EMEF PORTO NOVO,EMEF PORTO NOVO,EMEF PORTO NOVO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF PORTO NOVO,marian,exata_normalizada
CAEd,2025,5,EMEF PORTO NOVO,EMEF PORTO NOVO,EMEF PORTO NOVO,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF PORTO NOVO,marian,exata_normalizada
CAEd,2026,1,EMEF PORTO NOVO,EMEF PORTO NOVO,EMEF PORTO NOVO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF PORTO NOVO,marian,exata_normalizada
CAEd,2026,2,EMEF PORTO NOVO,EMEF PORTO NOVO,EMEF PORTO NOVO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF PORTO NOVO,marian,exata_normalizada
CAEd,2026,3,EMEF PORTO NOVO,EMEF PORTO NOVO,EMEF PORTO NOVO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF PORTO NOVO,marian,exata_normalizada
CAEd,2026,4,EMEF PORTO NOVO,EMEF PORTO NOVO,EMEF PORTO NOVO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF PORTO NOVO,marian,exata_normalizada
CAEd,2026,5,EMEF PORTO NOVO,EMEF PORTO NOVO,EMEF PORTO NOVO,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF PORTO NOVO,marian,exata_normalizada
CAEd,2025,1,EMEF PRES JOAO BELCHIOR MARQUES GOULART,EMEF PRES JOAO BELCHIOR MARQUES GOULART,EMEF PRES JOAO BELCHIOR MARQUES GOULART,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF PRES JOAO BELCHIOR MARQUES GOULART,marian,exata_normalizada
CAEd,2025,2,EMEF PRES JOAO BELCHIOR MARQUES GOULART,EMEF PRES JOAO BELCHIOR MARQUES GOULART,EMEF PRES JOAO BELCHIOR MARQUES GOULART,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF PRES JOAO BELCHIOR MARQUES GOULART,marian,exata_normalizada
CAEd,2025,3,EMEF PRES JOAO BELCHIOR MARQUES GOULART,EMEF PRES JOAO BELCHIOR MARQUES GOULART,EMEF PRES JOAO BELCHIOR MARQUES GOULART,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF PRES JOAO BELCHIOR MARQUES GOULART,marian,exata_normalizada
CAEd,2025,4,EMEF PRES JOAO BELCHIOR MARQUES GOULART,EMEF PRES JOAO BELCHIOR MARQUES GOULART,EMEF PRES JOAO BELCHIOR MARQUES GOULART,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF PRES JOAO BELCHIOR MARQUES GOULART,marian,exata_normalizada
CAEd,2025,5,EMEF PRES JOAO BELCHIOR MARQUES GOULART,EMEF PRES JOAO BELCHIOR MARQUES GOULART,EMEF PRES JOAO BELCHIOR MARQUES GOULART,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF PRES JOAO BELCHIOR MARQUES GOULART,marian,exata_normalizada
CAEd,2026,1,EMEF PRES JOAO BELCHIOR MARQUES GOULART,EMEF PRES JOAO BELCHIOR MARQUES GOULART,EMEF PRES JOAO BELCHIOR MARQUES GOULART,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF PRES JOAO BELCHIOR MARQUES GOULART,marian,exata_normalizada
CAEd,2026,2,EMEF PRES JOAO BELCHIOR MARQUES GOULART,EMEF PRES JOAO BELCHIOR MARQUES GOULART,EMEF PRES JOAO BELCHIOR MARQUES GOULART,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF PRES JOAO BELCHIOR MARQUES GOULART,marian,exata_normalizada
CAEd,2026,3,EMEF PRES JOAO BELCHIOR MARQUES GOULART,EMEF PRES JOAO BELCHIOR MARQUES GOULART,EMEF PRES JOAO BELCHIOR MARQUES GOULART,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF PRES JOAO BELCHIOR MARQUES GOULART,marian,exata_normalizada
CAEd,2026,4,EMEF PRES JOAO BELCHIOR MARQUES GOULART,EMEF PRES JOAO BELCHIOR MARQUES GOULART,EMEF PRES JOAO BELCHIOR MARQUES GOULART,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF PRES JOAO BELCHIOR MARQUES GOULART,marian,exata_normalizada
CAEd,2026,5,EMEF PRES JOAO BELCHIOR MARQUES GOULART,EMEF PRES JOAO BELCHIOR MARQUES GOULART,EMEF PRES JOAO BELCHIOR MARQUES GOULART,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF PRES JOAO BELCHIOR MARQUES GOULART,marian,exata_normalizada
CAEd,2025,1,EMEF PRESIDENTE VARGAS,EMEF PRESIDENTE VARGAS,EMEF PRESIDENTE VARGAS,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF PRESIDENTE VARGAS,eliane,exata_normalizada
CAEd,2025,2,EMEF PRESIDENTE VARGAS,EMEF PRESIDENTE VARGAS,EMEF PRESIDENTE VARGAS,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF PRESIDENTE VARGAS,eliane,exata_normalizada
CAEd,2025,3,EMEF PRESIDENTE VARGAS,EMEF PRESIDENTE VARGAS,EMEF PRESIDENTE VARGAS,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF PRESIDENTE VARGAS,eliane,exata_normalizada
CAEd,2025,4,EMEF PRESIDENTE VARGAS,EMEF PRESIDENTE VARGAS,EMEF PRESIDENTE VARGAS,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF PRESIDENTE VARGAS,eliane,exata_normalizada
CAEd,2025,5,EMEF PRESIDENTE VARGAS,EMEF PRESIDENTE VARGAS,EMEF PRESIDENTE VARGAS,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF PRESIDENTE VARGAS,eliane,exata_normalizada
CAEd,2026,1,EMEF PRESIDENTE VARGAS,EMEF PRESIDENTE VARGAS,EMEF PRESIDENTE VARGAS,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF PRESIDENTE VARGAS,eliane,exata_normalizada
CAEd,2026,2,EMEF PRESIDENTE VARGAS,EMEF PRESIDENTE VARGAS,EMEF PRESIDENTE VARGAS,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF PRESIDENTE VARGAS,eliane,exata_normalizada
CAEd,2026,3,EMEF PRESIDENTE VARGAS,EMEF PRESIDENTE VARGAS,EMEF PRESIDENTE VARGAS,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF PRESIDENTE VARGAS,eliane,exata_normalizada
CAEd,2026,4,EMEF PRESIDENTE VARGAS,EMEF PRESIDENTE VARGAS,EMEF PRESIDENTE VARGAS,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF PRESIDENTE VARGAS,eliane,exata_normalizada
CAEd,2026,5,EMEF PRESIDENTE VARGAS,EMEF PRESIDENTE VARGAS,EMEF PRESIDENTE VARGAS,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF PRESIDENTE VARGAS,eliane,exata_normalizada
CAEd,2025,1,EMEF PROF ANA IRIS DO AMARAL,EMEF PROF ANA IRIS DO AMARAL,EMEF PROF ANA IRIS DO AMARAL,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF PROF ANA IRIS DO AMARAL,eliane,exata_normalizada
CAEd,2025,2,EMEF PROF ANA IRIS DO AMARAL,EMEF PROF ANA IRIS DO AMARAL,EMEF PROF ANA IRIS DO AMARAL,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF PROF ANA IRIS DO AMARAL,eliane,exata_normalizada
CAEd,2025,3,EMEF PROF ANA IRIS DO AMARAL,EMEF PROF ANA IRIS DO AMARAL,EMEF PROF ANA IRIS DO AMARAL,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF PROF ANA IRIS DO AMARAL,eliane,exata_normalizada
CAEd,2025,4,EMEF PROF ANA IRIS DO AMARAL,EMEF PROF ANA IRIS DO AMARAL,EMEF PROF ANA IRIS DO AMARAL,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF PROF ANA IRIS DO AMARAL,eliane,exata_normalizada
CAEd,2025,5,EMEF PROF ANA IRIS DO AMARAL,EMEF PROF ANA IRIS DO AMARAL,EMEF PROF ANA IRIS DO AMARAL,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF PROF ANA IRIS DO AMARAL,eliane,exata_normalizada
CAEd,2026,1,EMEF PROF ANA IRIS DO AMARAL,EMEF PROF ANA IRIS DO AMARAL,EMEF PROF ANA IRIS DO AMARAL,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF PROF ANA IRIS DO AMARAL,eliane,exata_normalizada
CAEd,2026,2,EMEF PROF ANA IRIS DO AMARAL,EMEF PROF ANA IRIS DO AMARAL,EMEF PROF ANA IRIS DO AMARAL,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF PROF ANA IRIS DO AMARAL,eliane,exata_normalizada
CAEd,2026,3,EMEF PROF ANA IRIS DO AMARAL,EMEF PROF ANA IRIS DO AMARAL,EMEF PROF ANA IRIS DO AMARAL,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF PROF ANA IRIS DO AMARAL,eliane,exata_normalizada
CAEd,2026,4,EMEF PROF ANA IRIS DO AMARAL,EMEF PROF ANA IRIS DO AMARAL,EMEF PROF ANA IRIS DO AMARAL,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF PROF ANA IRIS DO AMARAL,eliane,exata_normalizada
CAEd,2026,5,EMEF PROF ANA IRIS DO AMARAL,EMEF PROF ANA IRIS DO AMARAL,EMEF PROF ANA IRIS DO AMARAL,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF PROF ANA IRIS DO AMARAL,eliane,exata_normalizada
CAEd,2025,1,EMEF PROF ANISIO TEIXEIRA,EMEF PROF ANISIO TEIXEIRA,EMEF PROF ANISIO TEIXEIRA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF PROF ANISIO TEIXEIRA,andreia,exata_normalizada
CAEd,2025,2,EMEF PROF ANISIO TEIXEIRA,EMEF PROF ANISIO TEIXEIRA,EMEF PROF ANISIO TEIXEIRA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF PROF ANISIO TEIXEIRA,andreia,exata_normalizada
CAEd,2025,3,EMEF PROF ANISIO TEIXEIRA,EMEF PROF ANISIO TEIXEIRA,EMEF PROF ANISIO TEIXEIRA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF PROF ANISIO TEIXEIRA,andreia,exata_normalizada
CAEd,2025,4,EMEF PROF ANISIO TEIXEIRA,EMEF PROF ANISIO TEIXEIRA,EMEF PROF ANISIO TEIXEIRA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF PROF ANISIO TEIXEIRA,andreia,exata_normalizada
CAEd,2025,5,EMEF PROF ANISIO TEIXEIRA,EMEF PROF ANISIO TEIXEIRA,EMEF PROF ANISIO TEIXEIRA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF PROF ANISIO TEIXEIRA,andreia,exata_normalizada
CAEd,2026,1,EMEF PROF ANISIO TEIXEIRA,EMEF PROF ANISIO TEIXEIRA,EMEF PROF ANISIO TEIXEIRA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF PROF ANISIO TEIXEIRA,andreia,exata_normalizada
CAEd,2026,2,EMEF PROF ANISIO TEIXEIRA,EMEF PROF ANISIO TEIXEIRA,EMEF PROF ANISIO TEIXEIRA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF PROF ANISIO TEIXEIRA,andreia,exata_normalizada
CAEd,2026,3,EMEF PROF ANISIO TEIXEIRA,EMEF PROF ANISIO TEIXEIRA,EMEF PROF ANISIO TEIXEIRA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF PROF ANISIO TEIXEIRA,andreia,exata_normalizada
CAEd,2026,4,EMEF PROF ANISIO TEIXEIRA,EMEF PROF ANISIO TEIXEIRA,EMEF PROF ANISIO TEIXEIRA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_04anos_LP.csv,EMEF PROF ANISIO TEIXEIRA,andreia,exata_normalizada
CAEd,2026,5,EMEF PROF ANISIO TEIXEIRA,EMEF PROF ANISIO TEIXEIRA,EMEF PROF ANISIO TEIXEIRA,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_05anos_LP.csv,EMEF PROF ANISIO TEIXEIRA,andreia,exata_normalizada
CAEd,2025,1,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,ruti,exata_normalizada
CAEd,2025,2,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,ruti,exata_normalizada
CAEd,2025,3,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,2025_1av_form_HABILIDADES_DESEMPENHO_TURMA_03anos_LP.csv,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,ruti,exata_normalizada
