arquivo,md5_candidato,md5_promovido,hash_igual
graficos/ESC_031_emef-neusa-goulart-brizola_dimensoes_operacionais.png,68458007300e237b51ce376a734ba275,68458007300e237b51ce376a734ba275,TRUE
graficos/ESC_031_emef-neusa-goulart-brizola_participacao.png,7234e9045739afd9c5962137a3cb8337,7234e9045739afd9c5962137a3cb8337,TRUE
graficos/ESC_031_emef-neusa-goulart-brizola_proficiencia.png,e19a5e83975ed2834fbaee71a394d0db,e19a5e83975ed2834fbaee71a394d0db,TRUE
graficos/ESC_032_emef-nossa-senhora-de-fatima_dimensoes_operacionais.png,f8e76f7c41a32068fccd5f1751ab4e00,f8e76f7c41a32068fccd5f1751ab4e00,TRUE
graficos/ESC_032_emef-nossa-senhora-de-fatima_participacao.png,42ce73fb017548fa6824fa5756fa8558,42ce73fb017548fa6824fa5756fa8558,TRUE
graficos/ESC_032_emef-nossa-senhora-de-fatima_proficiencia.png,37c22504fd929d6ba20c53f53b7d70d6,37c22504fd929d6ba20c53f53b7d70d6,TRUE
graficos/ESC_033_emef-nossa-senhora-do-carmo_dimensoes_operacionais.png,2e0d51069cf4b70aa474bf6098d39c11,2e0d51069cf4b70aa474bf6098d39c11,TRUE
graficos/ESC_033_emef-nossa-senhora-do-carmo_participacao.png,f604ec5238536d00d5e93edb3fe28d87,f604ec5238536d00d5e93edb3fe28d87,TRUE
graficos/ESC_033_emef-nossa-senhora-do-carmo_proficiencia.png,3aa43d4fffcbcd499a79e983c63d7ade,3aa43d4fffcbcd499a79e983c63d7ade,TRUE
graficos/ESC_034_emef-pepita-de-leao_dimensoes_operacionais.png,c57aae1b4da4a9e2f891c14aea7eaea5,c57aae1b4da4a9e2f891c14aea7eaea5,TRUE
graficos/ESC_034_emef-pepita-de-leao_participacao.png,97bd2c04a0a5f946cef4ab172b12a398,97bd2c04a0a5f946cef4ab172b12a398,TRUE
graficos/ESC_034_emef-pepita-de-leao_proficiencia.png,3334be1fa82d01c8a8eaf24c29d395cf,3334be1fa82d01c8a8eaf24c29d395cf,TRUE
graficos/ESC_035_emef-porto-novo_dimensoes_operacionais.png,b13166cfd9e49f81230c9b5234bb64d6,b13166cfd9e49f81230c9b5234bb64d6,TRUE
graficos/ESC_035_emef-porto-novo_participacao.png,0a4e5c261d7a6afec35d86c987080e1a,0a4e5c261d7a6afec35d86c987080e1a,TRUE
graficos/ESC_035_emef-porto-novo_proficiencia.png,648a3a60f33117bf84a3bf4606020127,648a3a60f33117bf84a3bf4606020127,TRUE
graficos/ESC_036_emef-pres-joao-belchior-marques-goulart_dimensoes_operacionais.png,bb5518cf206a2218e03d85fe7a8d8907,bb5518cf206a2218e03d85fe7a8d8907,TRUE
graficos/ESC_036_emef-pres-joao-belchior-marques-goulart_participacao.png,a6b73c093ac30552e95359747a0d7bfa,a6b73c093ac30552e95359747a0d7bfa,TRUE
graficos/ESC_036_emef-pres-joao-belchior-marques-goulart_proficiencia.png,66f1de3c8dfbf116019e011129a9d0f4,66f1de3c8dfbf116019e011129a9d0f4,TRUE
graficos/ESC_037_emef-presidente-vargas_dimensoes_operacionais.png,22dbbf644d080907e51592a17a92983b,22dbbf644d080907e51592a17a92983b,TRUE
graficos/ESC_037_emef-presidente-vargas_participacao.png,a266a1272021b38719af910092d0b4eb,a266a1272021b38719af910092d0b4eb,TRUE
graficos/ESC_037_emef-presidente-vargas_proficiencia.png,94c3b26a0bdc86eeb05e219c53c7dc9e,94c3b26a0bdc86eeb05e219c53c7dc9e,TRUE
graficos/ESC_038_emef-prof-ana-iris-do-amaral_dimensoes_operacionais.png,3952bca5eb12736a13be1cb543492001,3952bca5eb12736a13be1cb543492001,TRUE
graficos/ESC_038_emef-prof-ana-iris-do-amaral_participacao.png,b6b75c86aab4e05bde1344216cde981b,b6b75c86aab4e05bde1344216cde981b,TRUE
graficos/ESC_038_emef-prof-ana-iris-do-amaral_proficiencia.png,76f1c781d9df6dbe2da815f62cc72c01,76f1c781d9df6dbe2da815f62cc72c01,TRUE
graficos/ESC_039_emef-prof-anisio-teixeira_dimensoes_operacionais.png,f3e18eaea5e83c0dd21bedab0d45f025,f3e18eaea5e83c0dd21bedab0d45f025,TRUE
graficos/ESC_039_emef-prof-anisio-teixeira_participacao.png,ad8c1220917181a14e6d56a8223980da,ad8c1220917181a14e6d56a8223980da,TRUE
graficos/ESC_039_emef-prof-anisio-teixeira_proficiencia.png,6180a31f362cd4544d0da4d0b5643b5e,6180a31f362cd4544d0da4d0b5643b5e,TRUE
graficos/ESC_040_emef-prof-gilberto-jorge-goncalves-da-silva_dimensoes_operacionais.png,c19b91ea0a106efc063ee563492b308b,c19b91ea0a106efc063ee563492b308b,TRUE
graficos/ESC_040_emef-prof-gilberto-jorge-goncalves-da-silva_participacao.png,59059a49b6b0d0e079f004c23b05f2e0,59059a49b6b0d0e079f004c23b05f2e0,TRUE
graficos/ESC_040_emef-prof-gilberto-jorge-goncalves-da-silva_proficiencia.png,daf0a74f5a369a68d853afcc8500f0c1,daf0a74f5a369a68d853afcc8500f0c1,TRUE
graficos/ESC_041_emef-prof-judith-macedo-de-araujo_dimensoes_operacionais.png,2cfce4a04279e3e0c706f7c6691a1eec,2cfce4a04279e3e0c706f7c6691a1eec,TRUE
graficos/ESC_041_emef-prof-judith-macedo-de-araujo_participacao.png,280d2cb3b0f1fc16e1b2adeb797151c9,280d2cb3b0f1fc16e1b2adeb797151c9,TRUE
graficos/ESC_041_emef-prof-judith-macedo-de-araujo_proficiencia.png,a990fa41417d8832df5f7d65df1bde97,a990fa41417d8832df5f7d65df1bde97,TRUE
graficos/ESC_042_emef-prof-larry-jose-ribeiro-alves_dimensoes_operacionais.png,38f22e7f11aec9d85733bab34740b1dd,38f22e7f11aec9d85733bab34740b1dd,TRUE
graficos/ESC_042_emef-prof-larry-jose-ribeiro-alves_participacao.png,e21626684b409ba7e8c49830d84d716e,e21626684b409ba7e8c49830d84d716e,TRUE
graficos/ESC_042_emef-prof-larry-jose-ribeiro-alves_proficiencia.png,0a177d46164c6aa38c00158578ba5076,0a177d46164c6aa38c00158578ba5076,TRUE
graficos/ESC_043_emef-rincao_dimensoes_operacionais.png,10b5bc71f256fe5586ed313ec5d9ebbc,10b5bc71f256fe5586ed313ec5d9ebbc,TRUE
graficos/ESC_043_emef-rincao_participacao.png,f1a976053dc6f8869e81f634b7a83b2a,f1a976053dc6f8869e81f634b7a83b2a,TRUE
graficos/ESC_043_emef-rincao_proficiencia.png,4e61f83c07a5939e948ccea676ca377f,4e61f83c07a5939e948ccea676ca377f,TRUE
graficos/ESC_044_emef-saint-hilaire_dimensoes_operacionais.png,2f316d9db7edc49fb35530147903c504,2f316d9db7edc49fb35530147903c504,TRUE
graficos/ESC_044_emef-saint-hilaire_participacao.png,76ecf564414ef4f94b00bf3d2e73f00b,76ecf564414ef4f94b00bf3d2e73f00b,TRUE
graficos/ESC_044_emef-saint-hilaire_proficiencia.png,0483063ebb509bdf8cdbcdfe1e7f6a52,0483063ebb509bdf8cdbcdfe1e7f6a52,TRUE
graficos/ESC_045_emef-sao-pedro_dimensoes_operacionais.png,dd0ce4d062bda59fccddd70d22764972,dd0ce4d062bda59fccddd70d22764972,TRUE
graficos/ESC_045_emef-sao-pedro_participacao.png,b72d87db57f993684c6c918a4c4e4e80,b72d87db57f993684c6c918a4c4e4e80,TRUE
graficos/ESC_045_emef-sao-pedro_proficiencia.png,3b20b8c5604556b036147b25d7351642,3b20b8c5604556b036147b25d7351642,TRUE
graficos/ESC_046_emef-sen-alberto-pasqualini_dimensoes_operacionais.png,a63c95f754e004413a7c757bf4ee4d88,a63c95f754e004413a7c757bf4ee4d88,TRUE
