id_escola,codigo_inep,nome_canonico,assessora,ano_escolar,componente,numero_turmas_2025,numero_turmas_2026,previstos_2025,previstos_2026,avaliados_2025,avaliados_2026,taxa_participacao_2025,taxa_participacao_2026,proficiencia_media_2025,proficiencia_media_2026,pct_defasagem_2025,pct_defasagem_2026,pct_intermediario_2025,pct_intermediario_2026,pct_adequado_2025,pct_adequado_2026,presente_2025,presente_2026,painel_balanceado,resultado_disponivel_2025,resultado_disponivel_2026,painel_resultado_balanceado,delta_numero_turmas,delta_previstos,delta_avaliados,delta_participacao,delta_proficiencia,delta_pct_defasagem,delta_pct_intermediario,delta_pct_adequado,variacao_relativa_previstos,variacao_relativa_avaliados,participacao_minima_70_ambos,participacao_minima_80_ambos,participacao_minima_90_ambos,aumento_participacao_10pp,queda_participacao_10pp,mudanca_previstos_20pct,turma_escola_pequena_2025,turma_escola_pequena_2026,observacao_composicao,peso_medio_avaliados,participacao_70_ambos,participacao_80_ambos,participacao_estavel_5pp,previstos_estaveis_20pct,faixa_delta_participacao,ano_escolar_fator,delta_proficiencia_predita_observada,delta_proficiencia_predita_participacao_estavel
ESC_003,,EMEF AFONSO GUERREIRO LIMA,graziela,3,Língua Portuguesa,5,5,121,120,97,94,80.16528925619835,78.33333333333333,53.28865979381443,56.702127659574465,34.75257731958763,23.48936170212766,29.938144329896907,31.606382978723403,34.91752577319588,44.712765957446805,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-1,-3,-1.8319559228650208,3.4134678657600332,-11.26321561745997,1.6682386488264953,9.795240184250927,-0.8264462809917356,-3.0927835051546393,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,95.5,TRUE,FALSE,TRUE,TRUE,Variação entre -5 e 5 p.p.,3,-5.194508844785464,-4.58258559316376
ESC_004,,EMEF AMERICA,nathalia,3,Língua Portuguesa,2,2,57,50,43,40,75.43859649122807,80,75.53488372093024,50.475,11.604651162790695,36.2,23.3953488372093,20.225,65,43.575,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-7,-3,4.561403508771932,-25.059883720930237,24.595348837209308,-3.1703488372093,-21.424999999999997,-12.280701754385966,-6.976744186046512,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,41.5,TRUE,FALSE,TRUE,TRUE,Variação entre -5 e 5 p.p.,3,-22.502493458453912,-24.026126659563374
ESC_005,,EMEF ARAMY SILVA,priscila,3,Língua Portuguesa,4,4,90,99,65,79,72.22222222222223,79.79797979797979,40.01538461538462,52.58227848101266,55.43076923076923,29.253164556962027,16.753846153846155,28.063291139240505,27.815384615384616,42.620253164556956,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,9,14,7.575757575757564,12.56689386562804,-26.177604673807203,11.30944498539435,14.804868549172348,10,21.53846153846154,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,72,TRUE,FALSE,FALSE,TRUE,Aumento entre 5 e 10 p.p.,3,2.5954277929403453,0.06491810578301838
ESC_006,,EMEF CAMPOS DO CRISTAL,andreia,3,Língua Portuguesa,2,2,54,52,47,49,87.03703703703704,94.23076923076924,52.53191489361702,70.63265306122449,31.893617021276597,12.346938775510203,27.46808510638298,26.428571428571427,40.191489361702125,61.734693877551024,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-2,2,7.193732193732188,18.100738167607467,-19.54667824576639,-1.039513677811552,21.5432045158489,-3.703703703703704,4.25531914893617,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,48,TRUE,TRUE,FALSE,TRUE,Aumento entre 5 e 10 p.p.,3,2.7898695344392124,0.3869667460359594
ESC_007,,EMEF CHAPEU DO SOL,ruti,3,Língua Portuguesa,5,5,130,119,102,109,78.46153846153847,91.5966386554622,41.11764705882353,25.431192660550455,50.02941176470589,63.99082568807339,23.705882352941178,21.94495412844037,26.441176470588236,13.880733944954128,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-11,7,13.13510019392372,-15.68645439827307,13.961413923367507,-1.7609282245008089,-12.560442525634109,-8.461538461538462,6.862745098039215,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,105.5,TRUE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,3,7.124721888248951,2.7372401149581282
ESC_008,,EMEF CHICO MENDES,eliane,3,Língua Portuguesa,4,4,99,100,63,77,63.63636363636363,77,63.857142857142854,45.01298701298701,19.07936507936508,37.935064935064936,33.523809523809526,34.72727272727273,47.63492063492063,27.350649350649352,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,14,13.363636363636369,-18.844155844155843,18.855699855699857,1.2034632034632011,-20.28427128427128,1.0101010101010102,22.22222222222222,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,70,FALSE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,3,-18.513658963079635,-22.97747805122519
ESC_009,,EMEF DECIO MARTINS COSTA,nathalia,3,Língua Portuguesa,4,4,113,93,95,81,84.070796460177,87.09677419354838,61.8421052631579,47.32098765432099,28.32631578947369,39.32098765432099,23.021052631578947,26.123456790123456,48.642105263157895,35.06172839506173,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-20,-14,3.0259777333713913,-14.52111760883691,10.994671864847302,3.102404158544509,-13.580376868096169,-17.699115044247787,-14.736842105263158,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,88,TRUE,TRUE,TRUE,TRUE,Variação entre -5 e 5 p.p.,3,-7.715359912969944,-8.726119020669216
ESC_010,,EMEF DEP MARCIRIO GOULART LOUREIRO,marian,3,Língua Portuguesa,4,4,106,104,74,90,69.81132075471699,86.53846153846153,42,33.111111111111114,43.270270270270274,54.74444444444445,33.75675675675676,24.466666666666665,23.2027027027027,20.788888888888888,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-2,16,16.727140783744545,-8.888888888888886,11.474174174174172,-9.290090090090091,-2.413813813813814,-1.8867924528301887,21.62162162162162,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,82,FALSE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,3,2.2232771895096874,-3.364044126996049
ESC_011,,EMEF DEP VICTOR ISSLER,clarissa,3,Língua Portuguesa,6,6,157,163,133,147,84.71337579617834,90.1840490797546,55.50375939849624,47.83673469387755,32.21052631578947,35.51700680272109,28.661654135338345,27.761904761904763,39.12781954887218,36.70068027210884,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,6,14,5.470673283576261,-7.66702470461869,3.306480486931619,-0.8997493734335826,-2.4271392767633415,3.821656050955414,10.526315789473685,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,140,TRUE,TRUE,FALSE,TRUE,Aumento entre 5 e 10 p.p.,3,-1.1791064625370566,-3.006460572132916
ESC_012,,EMEF DOLORES ALCARAZ CALDAS,jalize,3,Língua Portuguesa,6,7,163,182,125,150,76.68711656441718,82.41758241758242,45.4,46.153333333333336,44.688,36.36666666666667,25.6,28.74,29.528,34.92,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,19,25,5.730465853165242,0.7533333333333374,-8.321333333333335,3.139999999999997,5.392000000000003,11.656441717791411,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,137.5,TRUE,FALSE,FALSE,TRUE,Aumento entre 5 e 10 p.p.,3,1.1260530114440641,-0.7880789031993132
ESC_015,,EMEF GABRIEL OBINO,amanda,3,Língua Portuguesa,3,3,73,66,59,49,80.82191780821918,74.24242424242425,40.067796610169495,47.775510204081634,52.50847457627118,35.59183673469388,25.779661016949152,24.632653061224488,22.06779661016949,39.775510204081634,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-7,-10,-6.579493565794934,7.707713593912139,-16.916637841577305,-1.1470079557246642,17.707713593912143,-9.58904109589041,-16.949152542372882,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,54,TRUE,FALSE,FALSE,TRUE,Queda entre 5 e 10 p.p.,3,2.807022323331646,5.004752654369662
ESC_016,,EMEF GOV ILDO MENEGHETTI,clarissa,3,Língua Portuguesa,5,5,128,124,90,102,70.3125,82.25806451612904,44.98888888888889,47.01960784313726,42.37777777777778,34.1078431372549,32.17777777777778,30.941176470588236,25.444444444444443,35.14705882352941,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-4,12,11.94556451612904,2.0307189542483712,-8.269934640522877,-1.2366013071895416,9.70261437908497,-3.125,13.333333333333334,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,96,TRUE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,3,-1.2267052617012482,-5.216849669616074
ESC_017,,EMEF GRANDE ORIENTE DO RGS,andreia,3,Língua Portuguesa,4,4,106,106,71,84,66.98113207547169,79.24528301886792,34.971830985915496,43.095238095238095,52.15492957746479,41.333333333333336,30.887323943661972,26.857142857142858,17,32.54761904761905,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,13,12.264150943396231,8.1234071093226,-10.821596244131456,-4.030181086519114,15.547619047619053,0,18.309859154929576,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,77.5,FALSE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,3,3.9644380949217464,-0.1321228703254249
ESC_018,,EMEF HEITOR VILLA LOBOS,jalize,3,Língua Portuguesa,4,4,105,109,83,95,79.04761904761905,87.1559633027523,19.518072289156628,31.778947368421058,72.53012048192771,59.32631578947368,19.228915662650603,19.105263157894736,8.46987951807229,21.57894736842105,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,4,12,8.108344255133247,12.260875079264428,-13.203804692454028,-0.1236525047558672,13.109067850348762,3.8095238095238098,14.457831325301205,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,89,TRUE,FALSE,FALSE,TRUE,Aumento entre 5 e 10 p.p.,3,21.725933731229684,19.017525564886082
ESC_019,,EMEF JEAN PIAGET,clarissa,3,Língua Portuguesa,3,3,77,79,54,65,70.12987012987013,82.27848101265823,62.22222222222222,51.92307692307692,16.555555555555557,33.738461538461536,40.81481481481482,23.661538461538463,42.629629629629626,42.92307692307692,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,2,11,12.148610882788104,-10.299145299145302,17.18290598290598,-17.153276353276354,0.2934472934472936,2.5974025974025974,20.37037037037037,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,59.5,TRUE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,3,-13.413188869082585,-17.47115630230344
ESC_020,,EMEF JOAO ANTONIO SATTE,eliane,3,Língua Portuguesa,4,3,95,61,67,53,70.52631578947368,86.88524590163935,60.44776119402985,64.90566037735849,28.41791044776119,22.58490566037736,24,11.660377358490566,47.82089552238806,65.75471698113208,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-1,-34,-14,16.358930112165666,4.457899183328635,-5.833004787383835,-12.339622641509434,17.93382145874402,-35.78947368421053,-20.895522388059703,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no público previsto e aumento de participação,60,TRUE,FALSE,FALSE,FALSE,Aumento de 10 p.p. ou mais,3,-11.829315386988018,-17.293644294876223
ESC_021,,EMEF JOAO CARLOS DAVILA PAIXAO CORTES - LACADOR,julia,3,Língua Portuguesa,1,1,23,24,19,22,82.6086956521739,91.66666666666669,86,77,0,0,32,33,68,67,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,3,9.057971014492765,-9,0,1,-1,4.3478260869565215,15.789473684210526,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Baixo número de avaliados em pelo menos um ano,20.5,TRUE,TRUE,FALSE,TRUE,Aumento entre 5 e 10 p.p.,3,-23.179016645628103,-26.204626054185802
ESC_022,,EMEF JOSE LOUREIRO DA SILVA,jalize,3,Língua Portuguesa,4,4,103,103,65,76,63.10679611650485,73.7864077669903,61.61538461538461,36.26315789473684,23.16923076923077,47.86842105263158,32.323076923076925,27.19736842105263,44.738461538461536,24.93421052631579,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,11,10.67961165048544,-25.35222672064777,24.699190283400817,-5.125708502024295,-19.804251012145745,0,16.923076923076923,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,70.5,FALSE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,3,-18.190206629139524,-21.757488246374933
ESC_023,,EMEF JOSE MARIANO BECK,nathalia,3,Língua Portuguesa,3,3,68,67,54,56,79.41176470588235,83.58208955223881,38.57407407407408,36.089285714285715,48.092592592592595,47.94642857142857,35.333333333333336,28.035714285714285,16.574074074074073,24.017857142857142,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-1,2,4.170324846356465,-2.484788359788361,-0.14616402116402585,-7.297619047619051,7.44378306878307,-1.4705882352941178,3.7037037037037037,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,55,TRUE,FALSE,TRUE,TRUE,Variação entre -5 e 5 p.p.,3,6.823856322078409,5.430854062335083
ESC_024,,EMEF LAURO RODRIGUES,clarissa,3,Língua Portuguesa,3,3,73,65,61,64,83.56164383561644,98.46153846153848,59.55737704918032,62.109375,29.50819672131147,15.03125,26.39344262295082,33.3125,44.09836065573771,51.65625,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-8,3,14.89989462592203,2.5519979508196755,-14.476946721311474,6.919057377049182,7.557889344262293,-10.95890410958904,4.918032786885246,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,62.5,TRUE,TRUE,FALSE,TRUE,Aumento de 10 p.p. ou mais,3,-2.2115769653069464,-7.1885482201914925
ESC_025,,EMEF LEOCADIA FELIZARDO PRESTES,graziela,3,Língua Portuguesa,3,3,66,63,51,54,77.27272727272727,85.71428571428571,60.86274509803921,29.703703703703702,21.62745098039216,62.31481481481482,41.3921568627451,17.962962962962962,36.98039215686274,19.72222222222222,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-3,3,8.441558441558442,-31.15904139433551,40.687363834422655,-23.429193899782135,-17.25816993464052,-4.545454545454546,5.882352941176471,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,52.5,TRUE,FALSE,FALSE,TRUE,Aumento entre 5 e 10 p.p.,3,-9.222211730992395,-12.041922525253437
ESC_026,,EMEF LIDOVINO FANTON,julia,3,Língua Portuguesa,6,5,143,135,103,87,72.02797202797203,64.44444444444444,21.796116504854368,45.72413793103448,75.54368932038835,39.701149425287355,21.475728155339805,25.885057471264368,2.9805825242718447,34.60919540229885,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-1,-8,-16,-7.583527583527584,23.928021426180116,-35.842539895101,4.409329315924563,31.62861287802701,-5.594405594405594,-15.533980582524272,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,95,FALSE,FALSE,FALSE,TRUE,Queda entre 5 e 10 p.p.,3,9.895246164797747,12.428351246506018
ESC_027,,EMEF MARIO QUINTANA,ruti,3,Língua Portuguesa,2,2,51,49,42,43,82.3529411764706,87.75510204081633,55,41.51162790697674,36,42.95348837209303,31,31.023255813953487,33.5,26.023255813953487,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-2,1,5.402160864345731,-13.488372093023258,6.953488372093027,0.02325581395348663,-7.476744186046513,-3.92156862745098,2.380952380952381,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,42.5,TRUE,TRUE,FALSE,TRUE,Aumento entre 5 e 10 p.p.,3,-2.670338736191752,-4.474807828834557
ESC_028,,EMEF MIGRANTES,nathalia,3,Língua Portuguesa,2,1,27,18,26,13,96.29629629629628,72.22222222222223,51.15384615384615,55,34.61538461538461,23,34.38461538461539,38,30.53846153846154,38,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-1,-9,-13,-24.074074074074066,3.8461538461538463,-11.615384615384611,3.615384615384613,7.46153846153846,-33.333333333333336,-50,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Mudança relevante no público previsto e queda de participação,19.5,TRUE,FALSE,FALSE,FALSE,Queda de 10 p.p. ou mais,3,-1.610058190553172,6.43133925974681
ESC_029,,EMEF MORADAS DA HIPICA,amanda,3,Língua Portuguesa,3,4,79,104,69,91,87.34177215189874,87.5,68.5072463768116,74.42857142857143,16,10.692307692307692,33.30434782608695,22.67032967032967,50.69565217391305,66.63736263736264,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,25,22,0.15822784810126225,5.921325051759837,-5.307692307692308,-10.634018155757282,15.941710463449596,31.64556962025317,31.884057971014492,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no número de estudantes previstos,80,TRUE,TRUE,TRUE,FALSE,Variação entre -5 e 5 p.p.,3,-9.547773269915957,-9.600625687432533
ESC_030,,EMEF MORRO DA CRUZ,andreia,3,Língua Portuguesa,4,4,103,103,84,78,81.55339805825243,75.72815533980582,57.42857142857143,53.17948717948718,33.57142857142857,31.93589743589743,21.345238095238095,22.32051282051282,45.345238095238095,45.97435897435897,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,-6,-5.825242718446603,-4.249084249084248,-1.635531135531135,0.9752747252747264,0.629120879120876,0,-7.142857142857143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,81,TRUE,FALSE,FALSE,TRUE,Queda entre 5 e 10 p.p.,3,-8.547670204431142,-6.601880231393636
ESC_031,,EMEF NEUSA GOULART BRIZOLA,julia,3,Língua Portuguesa,2,2,44,44,30,38,68.18181818181819,86.36363636363636,34.666666666666664,83.89473684210526,50.333333333333336,9.31578947368421,39.93333333333333,9,9.733333333333333,82.15789473684211,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,8,18.181818181818173,49.22807017543859,-41.01754385964912,-30.93333333333333,72.42456140350878,0,26.666666666666668,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,34,FALSE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,3,6.950944108543972,0.877720859366363
ESC_032,,EMEF NOSSA SENHORA DE FATIMA,amanda,3,Língua Portuguesa,3,3,75,79,62,68,82.66666666666667,86.07594936708861,52.88709677419355,42.88235294117647,34,38.161764705882355,28.983870967741936,36.9264705882353,37.016129032258064,24.573529411764707,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,4,6,3.40928270042194,-10.00474383301708,4.161764705882355,7.942599620493361,-12.442599620493358,5.333333333333333,9.67741935483871,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,65,TRUE,TRUE,TRUE,TRUE,Variação entre -5 e 5 p.p.,3,-1.2903589116861944,-2.4291523344433834
ESC_033,,EMEF NOSSA SENHORA DO CARMO,amanda,3,Língua Portuguesa,4,3,105,83,88,70,83.80952380952381,84.33734939759036,61.32954545454545,47.94285714285714,24.738636363636363,34.385714285714286,27.352272727272727,29.6,47.90909090909091,36.01428571428571,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-1,-22,-18,0.5278255880665483,-13.38668831168831,9.647077922077925,2.247727272727275,-11.894805194805194,-20.952380952380953,-20.454545454545453,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no número de estudantes previstos,79,TRUE,TRUE,TRUE,FALSE,Variação entre -5 e 5 p.p.,3,-8.469876180999805,-8.646184325812413
ESC_034,,EMEF PEPITA DE LEAO,nathalia,3,Língua Portuguesa,3,3,68,65,49,51,72.05882352941177,78.46153846153847,37.204081632653065,72.72549019607843,49.12244897959184,10.68627450980392,36.673469387755105,23.941176470588236,14.20408163265306,65.37254901960785,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-3,2,6.402714932126699,35.52140856342536,-38.436174469787915,-12.73229291716687,51.16846738695479,-4.411764705882353,4.081632653061225,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,50,TRUE,FALSE,FALSE,TRUE,Aumento entre 5 e 10 p.p.,3,3.599926605428191,1.4612451603275183
ESC_035,,EMEF PORTO NOVO,marian,3,Língua Portuguesa,2,2,46,45,35,43,76.08695652173913,95.55555555555556,33.2,45.48837209302326,57.08571428571429,32.55813953488372,20.085714285714285,34.883720930232556,22.82857142857143,32.55813953488372,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-1,8,19.46859903381643,12.288372093023256,-24.527574750830567,14.79800664451827,9.729568106312293,-2.1739130434782608,22.857142857142858,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,39,TRUE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,3,13.564428136100323,7.061384980640325
ESC_036,,EMEF PRES JOAO BELCHIOR MARQUES GOULART,marian,3,Língua Portuguesa,3,4,71,74,52,64,73.2394366197183,86.48648648648648,71.65384615384616,48.90625,11.615384615384617,32.703125,30.76923076923077,34.75,57.61538461538461,32.84375,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,3,12,13.24704986676818,-22.74759615384616,21.087740384615387,3.98076923076923,-24.771634615384613,4.225352112676056,23.076923076923077,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,58,TRUE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,3,-17.690499029946594,-22.115375047809536
ESC_037,,EMEF PRESIDENTE VARGAS,eliane,3,Língua Portuguesa,2,2,51,50,35,40,68.62745098039215,80,55.34285714285714,50.8,37.457142857142856,27.4,20.11428571428571,39.05,42.885714285714286,34.025,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-1,5,11.372549019607844,-4.5428571428571445,-10.057142857142855,18.935714285714283,-8.860714285714288,-1.96078431372549,14.285714285714286,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,37.5,FALSE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,3,-9.89916543171499,-13.697907032671182
ESC_038,,EMEF PROF ANA IRIS DO AMARAL,eliane,3,Língua Portuguesa,2,2,48,47,43,45,89.58333333333333,95.74468085106383,57.674418604651166,71.35555555555555,25.930232558139537,14.11111111111111,39.2093023255814,18.4,34.86046511627907,67.4888888888889,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-1,2,6.161347517730505,13.681136950904389,-11.819121447028426,-20.8093023255814,32.62842377260982,-2.0833333333333335,4.651162790697675,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,44,TRUE,TRUE,FALSE,TRUE,Aumento entre 5 e 10 p.p.,3,0.49946170541674917,-1.55859643908515
ESC_039,,EMEF PROF ANISIO TEIXEIRA,andreia,3,Língua Portuguesa,4,3,101,72,80,64,79.20792079207921,88.88888888888889,77.15,55.03125,7.4625,26.546875,26.1875,30.984375,66.35,42.15625,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-1,-29,-16,9.68096809680968,-22.11875000000001,19.084375,4.796875,-24.19374999999999,-28.712871287128714,-20,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no número de estudantes previstos,72,TRUE,FALSE,FALSE,FALSE,Aumento entre 5 e 10 p.p.,3,-20.043661176710494,-23.27736860531551
ESC_040,,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,ruti,3,Língua Portuguesa,1,1,22,21,16,21,72.72727272727273,100,71,69,13,22,38,11,50,67,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-1,5,27.272727272727263,-2,9,-27,17,-4.545454545454546,31.25,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Aumento de participação igual ou superior a 10 p.p.,18.5,TRUE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,3,-13.184453712614623,-22.294288586381043
ESC_041,,EMEF PROF JUDITH MACEDO DE ARAUJO,graziela,3,Língua Portuguesa,3,3,80,86,66,71,82.5,82.55813953488372,52.48484848484848,42.80281690140845,27.454545454545453,44.859154929577464,45.46969696969697,23,27.075757575757574,32.140845070422536,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,6,5,0.05813953488372192,-9.682031583440036,17.40460947503201,-22.46969696969697,5.0650874946649616,7.5,7.575757575757576,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,68.5,TRUE,TRUE,TRUE,TRUE,Variação entre -5 e 5 p.p.,3,-2.1552317852150047,-2.1746519758373744
ESC_042,,EMEF PROF LARRY JOSE RIBEIRO ALVES,amanda,3,Língua Portuguesa,4,4,113,111,90,88,79.64601769911505,79.27927927927928,54.922222222222224,40.40909090909091,29.844444444444445,37.79545454545455,33.43333333333333,37.875,36.71111111111111,24.261363636363637,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-2,-2,-0.3667384198357695,-14.513131313131318,7.951010101010102,4.44166666666667,-12.449747474747472,-1.7699115044247788,-2.2222222222222223,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,89,TRUE,FALSE,TRUE,TRUE,Variação entre -5 e 5 p.p.,3,-6.2499478242603885,-6.127447187886176
ESC_043,,EMEF RINCAO,jalize,3,Língua Portuguesa,2,2,51,50,40,44,78.43137254901961,88,83.35,59.54545454545455,4.95,16.227272727272727,20.3,46.06818181818182,74.75,37.70454545454545,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-1,4,9.568627450980388,-23.804545454545448,11.277272727272727,25.76818181818182,-37.04545454545455,-1.96078431372549,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,42,TRUE,FALSE,FALSE,TRUE,Aumento entre 5 e 10 p.p.,3,-24.087451825457833,-27.283634413848546
ESC_044,,EMEF SAINT HILAIRE,andreia,3,Língua Portuguesa,5,4,113,94,85,82,75.22123893805309,87.23404255319149,44.31764705882353,44.0609756097561,44.858823529411765,39.792682926829265,26.08235294117647,26.74390243902439,29.529411764705884,32.951219512195124,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-1,-19,-3,12.012803615138395,-0.2566714490674329,-5.0661406025825,0.6615494978479184,3.4218077474892397,-16.8141592920354,-3.5294117647058822,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,83.5,TRUE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,3,2.0288768659720855,-1.9837272352073967
