ano,periodo_programa,exposicao_programa,id_escola,codigo_inep,nome_canonico,nome_escola_caed,assessora,ano_escolar,componente,avaliacao,codigo_turma,turma,Estado,Regional,Município,arquivo_origem,previstos,avaliados,taxa_participacao_caed,proficiencia_media,pct_defasagem,pct_intermediario,pct_adequado,nome_sem_codigo,chave_nome_caed,taxa_participacao_calculada,possivel_municipalizacao_recente,status_rede_2025
2026,pos_inicio_programa,1,ESC_047,,EMEF TIMBAUVA,EMEF TIMBAUVA,nathalia,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001217,11,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,20,18,90,96,0,6,94,EMEF TIMBAUVA,EMEF TIMBAUVA,90,FALSE,
2026,pos_inicio_programa,1,ESC_047,,EMEF TIMBAUVA,EMEF TIMBAUVA,nathalia,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001218,12,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,20,18,90,99,0,0,100,EMEF TIMBAUVA,EMEF TIMBAUVA,90,FALSE,
2026,pos_inicio_programa,1,ESC_047,,EMEF TIMBAUVA,EMEF TIMBAUVA,nathalia,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001219,13,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,22,20,91,58,0,85,15,EMEF TIMBAUVA,EMEF TIMBAUVA,90.9090909090909,FALSE,
2026,pos_inicio_programa,1,ESC_048,,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,clarissa,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001244,11,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,22,20,91,27,65,18,18,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,90.9090909090909,FALSE,
2026,pos_inicio_programa,1,ESC_048,,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,clarissa,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001245,12,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,22,17,77,42,43,29,29,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,77.27272727272727,FALSE,
2026,pos_inicio_programa,1,ESC_048,,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,clarissa,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001246,13,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,25,22,88,37,36,50,14,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,88,FALSE,
2026,pos_inicio_programa,1,ESC_048,,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,clarissa,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001247,14,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,20,17,85,45,47,20,33,EMEF VER ANTONIO GIUDICE,EMEF VER ANTONIO GIUDICE,85,FALSE,
2026,pos_inicio_programa,1,ESC_049,,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,priscila,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001272,11,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,14,12,86,12,92,8,0,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,85.71428571428571,FALSE,
2026,pos_inicio_programa,1,ESC_049,,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,priscila,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001273,12,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,19,17,89,24,59,41,0,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,89.47368421052632,FALSE,
2026,pos_inicio_programa,1,ESC_049,,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,priscila,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001274,13,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,16,13,81,3,92,8,0,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,81.25,FALSE,
2026,pos_inicio_programa,1,ESC_049,,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,priscila,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001275,14,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,22,13,59,6,100,0,0,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,59.09090909090909,FALSE,
2026,pos_inicio_programa,1,ESC_049,,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,priscila,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001276,15,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,22,18,82,7,89,11,0,EMEF VER CARLOS PESSOA DE BRUM,EMEF VER CARLOS PESSOA DE BRUM,81.81818181818181,FALSE,
2026,pos_inicio_programa,1,ESC_050,,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,priscila,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001313,11,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,22,19,86,0,100,0,0,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,86.36363636363636,FALSE,
2026,pos_inicio_programa,1,ESC_050,,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,priscila,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001314,12,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,18,13,72,2,100,0,0,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,72.22222222222223,FALSE,
2026,pos_inicio_programa,1,ESC_050,,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,priscila,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001315,13,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,14,11,79,11,89,11,0,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,78.57142857142857,FALSE,
2026,pos_inicio_programa,1,ESC_050,,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,priscila,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001316,14,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,17,14,82,31,67,17,17,EMEF VER MARTIM ARANHA,EMEF VER MARTIM ARANHA,82.3529411764706,FALSE,
2026,pos_inicio_programa,1,ESC_051,,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,graziela,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001340,11,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,13,11,85,29,67,11,22,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,84.61538461538461,FALSE,
2026,pos_inicio_programa,1,ESC_051,,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,graziela,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001341,12,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,14,11,79,28,50,50,0,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,78.57142857142857,FALSE,
2026,pos_inicio_programa,1,ESC_051,,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,graziela,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001342,13,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,13,11,85,24,60,40,0,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,84.61538461538461,FALSE,
2026,pos_inicio_programa,1,ESC_051,,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,graziela,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001343,14,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,24,19,79,48,26,53,21,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,79.16666666666667,FALSE,
2026,pos_inicio_programa,1,ESC_051,,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,graziela,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001344,15,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,20,16,80,44,50,13,38,EMEF VILA MONTE CRISTO,EMEF VILA MONTE CRISTO,80,FALSE,
2026,pos_inicio_programa,1,ESC_052,,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,eliane,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001376,11,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,22,17,77,24,63,31,6,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,77.27272727272727,FALSE,
2026,pos_inicio_programa,1,ESC_052,,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,eliane,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001377,12,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,23,21,91,26,74,21,5,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,91.30434782608695,FALSE,
2026,pos_inicio_programa,1,ESC_052,,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,eliane,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001378,13,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,22,21,95,40,40,50,10,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,95.45454545454545,FALSE,
2026,pos_inicio_programa,1,ESC_052,,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,eliane,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001379,14,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,23,21,91,34,50,45,5,EMEF WENCESLAU FONTOURA,EMEF WENCESLAU FONTOURA,91.30434782608695,FALSE,
2026,pos_inicio_programa,1,ESC_053,,EMEM EMILIO MEYER,EMEM EMILIO MEYER,ruti,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001407,11,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,20,16,80,7,86,14,0,EMEM EMILIO MEYER,EMEM EMILIO MEYER,80,FALSE,
2026,pos_inicio_programa,1,ESC_053,,EMEM EMILIO MEYER,EMEM EMILIO MEYER,ruti,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001408,12,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,22,16,73,29,57,36,7,EMEM EMILIO MEYER,EMEM EMILIO MEYER,72.72727272727273,FALSE,
2026,pos_inicio_programa,1,ESC_053,,EMEM EMILIO MEYER,EMEM EMILIO MEYER,ruti,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001409,13,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,17,13,76,7,85,15,0,EMEM EMILIO MEYER,EMEM EMILIO MEYER,76.47058823529412,FALSE,
2026,pos_inicio_programa,1,ESC_053,,EMEM EMILIO MEYER,EMEM EMILIO MEYER,ruti,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001410,14,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,19,10,53,52,22,44,33,EMEM EMILIO MEYER,EMEM EMILIO MEYER,52.63157894736842,FALSE,
2026,pos_inicio_programa,1,ESC_054,,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,julia,1,Língua Portuguesa,1ª Avaliação Formativa, 21912411500001440,11,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_01anos_LP.csv,19,18,95,48,31,44,25,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,94.73684210526316,FALSE,
2026,pos_inicio_programa,1,ESC_001,,EEF PEQUENA CASA DA CRIANCA,6001 EEF PEQUENA CASA DA CRIANCA,outras,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000004,20,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,16,15,94,32,50,43,7,EEF PEQUENA CASA DA CRIANCA,EEF PEQUENA CASA DA CRIANCA,93.75,FALSE,
2026,pos_inicio_programa,1,ESC_001,,EEF PEQUENA CASA DA CRIANCA,6001 EEF PEQUENA CASA DA CRIANCA,outras,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000005,21,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,16,15,94,40,43,43,14,EEF PEQUENA CASA DA CRIANCA,EEF PEQUENA CASA DA CRIANCA,93.75,FALSE,
2026,pos_inicio_programa,1,ESC_001,,EEF PEQUENA CASA DA CRIANCA,6001 EEF PEQUENA CASA DA CRIANCA,outras,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000006,22,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,14,11,79,58,10,80,10,EEF PEQUENA CASA DA CRIANCA,EEF PEQUENA CASA DA CRIANCA,78.57142857142857,FALSE,
2026,pos_inicio_programa,1,ESC_055,,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,7028 ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,outras,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000023,2A,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,14,14,100,65,21,29,50,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,100,FALSE,
2026,pos_inicio_programa,1,ESC_002,,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,clarissa,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000035,21,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,21,19,90,38,50,39,11,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,90.47619047619048,FALSE,
2026,pos_inicio_programa,1,ESC_002,,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,clarissa,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000036,22,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,18,17,94,35,47,47,7,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,94.44444444444444,FALSE,
2026,pos_inicio_programa,1,ESC_002,,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,clarissa,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000037,23,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,20,19,95,38,50,22,28,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,95,FALSE,
2026,pos_inicio_programa,1,ESC_002,,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,clarissa,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000038,24,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,22,19,86,41,41,41,18,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,86.36363636363636,FALSE,
2026,pos_inicio_programa,1,ESC_003,,EMEF AFONSO GUERREIRO LIMA,EMEF AFONSO GUERREIRO LIMA,graziela,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000073,21,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,23,19,83,44,44,33,22,EMEF AFONSO GUERREIRO LIMA,EMEF AFONSO GUERREIRO LIMA,82.6086956521739,FALSE,
2026,pos_inicio_programa,1,ESC_003,,EMEF AFONSO GUERREIRO LIMA,EMEF AFONSO GUERREIRO LIMA,graziela,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000074,22,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,18,17,94,58,19,31,50,EMEF AFONSO GUERREIRO LIMA,EMEF AFONSO GUERREIRO LIMA,94.44444444444444,FALSE,
2026,pos_inicio_programa,1,ESC_003,,EMEF AFONSO GUERREIRO LIMA,EMEF AFONSO GUERREIRO LIMA,graziela,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000075,23,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,19,19,100,32,63,25,13,EMEF AFONSO GUERREIRO LIMA,EMEF AFONSO GUERREIRO LIMA,100,FALSE,
2026,pos_inicio_programa,1,ESC_003,,EMEF AFONSO GUERREIRO LIMA,EMEF AFONSO GUERREIRO LIMA,graziela,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000076,24,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,21,18,86,59,31,19,50,EMEF AFONSO GUERREIRO LIMA,EMEF AFONSO GUERREIRO LIMA,85.71428571428571,FALSE,
2026,pos_inicio_programa,1,ESC_004,,EMEF AMERICA,EMEF AMERICA,nathalia,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000107,21,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,20,17,85,58,19,56,25,EMEF AMERICA,EMEF AMERICA,85,FALSE,
2026,pos_inicio_programa,1,ESC_004,,EMEF AMERICA,EMEF AMERICA,nathalia,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000108,22,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,22,20,91,46,40,30,30,EMEF AMERICA,EMEF AMERICA,90.9090909090909,FALSE,
2026,pos_inicio_programa,1,ESC_005,,EMEF ARAMY SILVA,EMEF ARAMY SILVA,priscila,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000128,21,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,18,17,94,45,44,31,25,EMEF ARAMY SILVA,EMEF ARAMY SILVA,94.44444444444444,FALSE,
2026,pos_inicio_programa,1,ESC_005,,EMEF ARAMY SILVA,EMEF ARAMY SILVA,priscila,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000129,22,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,16,11,69,74,20,10,70,EMEF ARAMY SILVA,EMEF ARAMY SILVA,68.75,FALSE,
2026,pos_inicio_programa,1,ESC_005,,EMEF ARAMY SILVA,EMEF ARAMY SILVA,priscila,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000130,23,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,23,20,87,51,33,39,28,EMEF ARAMY SILVA,EMEF ARAMY SILVA,86.95652173913044,FALSE,
2026,pos_inicio_programa,1,ESC_005,,EMEF ARAMY SILVA,EMEF ARAMY SILVA,priscila,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000131,24,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,21,21,100,39,58,21,21,EMEF ARAMY SILVA,EMEF ARAMY SILVA,100,FALSE,
2026,pos_inicio_programa,1,ESC_006,,EMEF CAMPOS DO CRISTAL,EMEF CAMPOS DO CRISTAL,andreia,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000157,21,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,15,14,93,44,33,33,33,EMEF CAMPOS DO CRISTAL,EMEF CAMPOS DO CRISTAL,93.33333333333333,FALSE,
2026,pos_inicio_programa,1,ESC_006,,EMEF CAMPOS DO CRISTAL,EMEF CAMPOS DO CRISTAL,andreia,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000158,22,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,18,18,100,66,13,44,44,EMEF CAMPOS DO CRISTAL,EMEF CAMPOS DO CRISTAL,100,FALSE,
2026,pos_inicio_programa,1,ESC_007,,EMEF CHAPEU DO SOL,EMEF CHAPEU DO SOL,ruti,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000178,21,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,21,18,86,72,13,31,56,EMEF CHAPEU DO SOL,EMEF CHAPEU DO SOL,85.71428571428571,FALSE,
2026,pos_inicio_programa,1,ESC_007,,EMEF CHAPEU DO SOL,EMEF CHAPEU DO SOL,ruti,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000179,22,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,22,18,82,64,22,22,56,EMEF CHAPEU DO SOL,EMEF CHAPEU DO SOL,81.81818181818181,FALSE,
2026,pos_inicio_programa,1,ESC_007,,EMEF CHAPEU DO SOL,EMEF CHAPEU DO SOL,ruti,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000180,23,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,24,20,83,67,20,20,60,EMEF CHAPEU DO SOL,EMEF CHAPEU DO SOL,83.33333333333333,FALSE,
2026,pos_inicio_programa,1,ESC_007,,EMEF CHAPEU DO SOL,EMEF CHAPEU DO SOL,ruti,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000181,24,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,22,20,91,71,5,37,58,EMEF CHAPEU DO SOL,EMEF CHAPEU DO SOL,90.9090909090909,FALSE,
2026,pos_inicio_programa,1,ESC_007,,EMEF CHAPEU DO SOL,EMEF CHAPEU DO SOL,ruti,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000182,25,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,22,21,95,24,70,25,5,EMEF CHAPEU DO SOL,EMEF CHAPEU DO SOL,95.45454545454545,FALSE,
2026,pos_inicio_programa,1,ESC_008,,EMEF CHICO MENDES,EMEF CHICO MENDES,eliane,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000216,21,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,26,20,77,55,22,50,28,EMEF CHICO MENDES,EMEF CHICO MENDES,76.92307692307692,FALSE,
2026,pos_inicio_programa,1,ESC_008,,EMEF CHICO MENDES,EMEF CHICO MENDES,eliane,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000217,22,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,19,16,84,71,7,33,60,EMEF CHICO MENDES,EMEF CHICO MENDES,84.21052631578948,FALSE,
2026,pos_inicio_programa,1,ESC_008,,EMEF CHICO MENDES,EMEF CHICO MENDES,eliane,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000218,23,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,25,21,84,43,48,29,24,EMEF CHICO MENDES,EMEF CHICO MENDES,84,FALSE,
2026,pos_inicio_programa,1,ESC_008,,EMEF CHICO MENDES,EMEF CHICO MENDES,eliane,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000219,24,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,22,18,82,49,35,29,35,EMEF CHICO MENDES,EMEF CHICO MENDES,81.81818181818181,FALSE,
2026,pos_inicio_programa,1,ESC_009,,EMEF DECIO MARTINS COSTA,EMEF DECIO MARTINS COSTA,nathalia,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000255,21,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,22,20,91,30,63,26,11,EMEF DECIO MARTINS COSTA,EMEF DECIO MARTINS COSTA,90.9090909090909,FALSE,
2026,pos_inicio_programa,1,ESC_009,,EMEF DECIO MARTINS COSTA,EMEF DECIO MARTINS COSTA,nathalia,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000256,22,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,26,24,92,35,46,46,8,EMEF DECIO MARTINS COSTA,EMEF DECIO MARTINS COSTA,92.3076923076923,FALSE,
2026,pos_inicio_programa,1,ESC_009,,EMEF DECIO MARTINS COSTA,EMEF DECIO MARTINS COSTA,nathalia,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000257,23,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,25,22,88,48,41,32,27,EMEF DECIO MARTINS COSTA,EMEF DECIO MARTINS COSTA,88,FALSE,
2026,pos_inicio_programa,1,ESC_009,,EMEF DECIO MARTINS COSTA,EMEF DECIO MARTINS COSTA,nathalia,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000258,24,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,23,22,96,46,36,41,23,EMEF DECIO MARTINS COSTA,EMEF DECIO MARTINS COSTA,95.65217391304348,FALSE,
2026,pos_inicio_programa,1,ESC_010,,EMEF DEP MARCIRIO GOULART LOUREIRO,EMEF DEP MARCIRIO GOULART LOUREIRO,marian,2,Língua Portuguesa,1ª Avaliação Formativa, 21912411500000289,21,,,PORTO ALEGRE,2026_1av_form_HABILIDADES_DESEMPENHO_TURMA_02anos_LP.csv,24,21,88,27,57,33,10,EMEF DEP MARCIRIO GOULART LOUREIRO,EMEF DEP MARCIRIO GOULART LOUREIRO,87.5,FALSE,
