id_escola,codigo_inep,nome_canonico,tipo_ficha,incluida_analise_operacional,motivo_nao_inclusao,nota_institucional,assessora_gerencial_2026,assessora_vinculo_administrativo,divergencia_vinculo_gerencial,elegivel_assessoramento_2026,recebe_assessoramento_2026,incluir_indice_carga_2026,status_carga_operacional_2026,grupo_exposicao_2026,grupo_administrativo_2024_final,tipo_vinculo_rede_final,status_rede_2025_final,observacao_administrativa_final,municipalizada_apos_2024,escola_nova_recente,matriculas_anos_iniciais,turmas_anos_iniciais,docentes_anos_iniciais,alunos_por_turma_anos_iniciais,alunos_por_docente_anos_iniciais,pct_matriculas_educacao_especial,pct_matriculas_anos_iniciais_integral,pct_matriculas_transporte_publico,indice_infraestrutura_basica,numero_etapas_amplas_ofertadas,score_dimensao_volume,score_dimensao_estrutural,score_dimensao_administrativa,contribuicao_volume,contribuicao_estrutural,contribuicao_administrativa,indice_carga_potencial_operacional,cobertura_indice_operacional,interpretacao_cautelosa,resultados_educacionais_no_indice,previstos_total_2025,avaliados_total_2025,participacao_2025,proficiencia_2025,previstos_total_2026,avaliados_total_2026,participacao_2026,proficiencia_2026,series_alerta_composicao,html_nome,grafico_operacional_nome,grafico_participacao_nome,grafico_proficiencia_nome
ESC_031,43177042,EMEF NEUSA GOULART BRIZOLA,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,julia,julia,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,218,10,31,21.8,7.032258064516129,14.698162729658792,100,3.1496062992125986,100,3,17.307692307692307,45,0,6.923076923076923,15.749999999999998,0,22.67307692307692,1,FALSE,FALSE,216,164,75.92592592592592,58.926829268292686,241,209,86.72199170124482,62.880382775119614,3,ESC_031_emef-neusa-goulart-brizola.html,ESC_031_emef-neusa-goulart-brizola_dimensoes_operacionais.png,ESC_031_emef-neusa-goulart-brizola_participacao.png,ESC_031_emef-neusa-goulart-brizola_proficiencia.png
ESC_032,43105513,EMEF NOSSA SENHORA DE FATIMA,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,amanda,amanda,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,377,16,24,23.5625,15.708333333333334,6.575342465753424,0,0,100,4,50.81730769230769,31.826923076923073,0,20.32692307692308,11.139423076923075,0,31.466346153846153,1,FALSE,FALSE,387,300,77.51937984496124,50.63333333333333,372,296,79.56989247311827,43.84121621621622,3,ESC_032_emef-nossa-senhora-de-fatima.html,ESC_032_emef-nossa-senhora-de-fatima_dimensoes_operacionais.png,ESC_032_emef-nossa-senhora-de-fatima_participacao.png,ESC_032_emef-nossa-senhora-de-fatima_proficiencia.png
ESC_033,43204643,EMEF NOSSA SENHORA DO CARMO,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,amanda,amanda,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,408,16,22,25.5,18.545454545454547,7.363420427553444,38.23529411764706,7.957244655581948,90,4,54.855769230769226,66.63461538461539,0,21.942307692307693,23.322115384615383,0,45.26442307692308,1,FALSE,FALSE,410,349,85.1219512195122,60.2378223495702,428,370,86.44859813084112,42.74324324324324,2,ESC_033_emef-nossa-senhora-do-carmo.html,ESC_033_emef-nossa-senhora-do-carmo_dimensoes_operacionais.png,ESC_033_emef-nossa-senhora-do-carmo_participacao.png,ESC_033_emef-nossa-senhora-do-carmo_proficiencia.png
ESC_034,43105521,EMEF PEPITA DE LEAO,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,nathalia,nathalia,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,255,12,19,21.25,13.421052631578949,13.174946004319654,18.823529411764707,3.4557235421166306,100,3,28.26923076923077,43.65384615384615,0,11.307692307692308,15.278846153846153,0,26.58653846153846,1,FALSE,FALSE,293,219,74.74402730375427,62.24657534246575,292,238,81.5068493150685,55.01260504201681,3,ESC_034_emef-pepita-de-leao.html,ESC_034_emef-pepita-de-leao_dimensoes_operacionais.png,ESC_034_emef-pepita-de-leao_participacao.png,ESC_034_emef-pepita-de-leao_proficiencia.png
ESC_035,43048200,EMEF PORTO NOVO,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,marian,marian,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,237,10,33,23.7,7.181818181818182,12.368972746331236,100,0.4192872117400419,100,3,20.769230769230766,49.61538461538461,0,8.307692307692307,17.365384615384613,0,25.67307692307692,1,FALSE,FALSE,231,183,79.22077922077922,54.87978142076503,223,210,94.17040358744394,50.357142857142854,5,ESC_035_emef-porto-novo.html,ESC_035_emef-porto-novo_dimensoes_operacionais.png,ESC_035_emef-porto-novo_participacao.png,ESC_035_emef-porto-novo_proficiencia.png
ESC_036,43108563,EMEF PRES JOAO BELCHIOR MARQUES GOULART,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,marian,marian,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,358,18,23,19.88888888888889,15.565217391304348,9.74124809741248,4.4692737430167595,0.60882800608828,100,3,43.75,34.80769230769231,0,17.5,12.182692307692307,0,29.682692307692307,1,FALSE,FALSE,312,216,69.23076923076923,74.85185185185185,339,304,89.6755162241888,49,5,ESC_036_emef-pres-joao-belchior-marques-goulart.html,ESC_036_emef-pres-joao-belchior-marques-goulart_dimensoes_operacionais.png,ESC_036_emef-pres-joao-belchior-marques-goulart_participacao.png,ESC_036_emef-pres-joao-belchior-marques-goulart_proficiencia.png
ESC_037,43105530,EMEF PRESIDENTE VARGAS,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,eliane,eliane,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,239,11,18,21.727272727272727,13.27777777777778,11.009174311926603,43.93305439330544,3.2110091743119265,80,2,19.615384615384613,61.05769230769231,0,7.846153846153846,21.370192307692307,0,29.216346153846153,1,FALSE,FALSE,247,184,74.49392712550608,59.95652173913044,236,205,86.86440677966101,49.72195121951219,4,ESC_037_emef-presidente-vargas.html,ESC_037_emef-presidente-vargas_dimensoes_operacionais.png,ESC_037_emef-presidente-vargas_participacao.png,ESC_037_emef-presidente-vargas_proficiencia.png
ESC_038,43109195,EMEF PROF ANA IRIS DO AMARAL,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,eliane,eliane,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,224,10,21,22.4,10.666666666666666,11.442786069651742,100,6.218905472636816,70,3,18.46153846153846,67.64423076923077,0,7.384615384615384,23.67548076923077,0,31.060096153846153,1,FALSE,FALSE,231,194,83.98268398268398,71.24226804123711,216,202,93.51851851851852,69.83663366336634,2,ESC_038_emef-prof-ana-iris-do-amaral.html,ESC_038_emef-prof-ana-iris-do-amaral_dimensoes_operacionais.png,ESC_038_emef-prof-ana-iris-do-amaral_participacao.png,ESC_038_emef-prof-ana-iris-do-amaral_proficiencia.png
ESC_039,43172490,EMEF PROF ANISIO TEIXEIRA,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,andreia,andreia,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,471,19,27,24.789473684210527,17.444444444444443,10.571428571428571,11.46496815286624,5.714285714285714,100,3,61.58653846153846,57.11538461538461,0,24.634615384615387,19.990384615384613,0,44.625,1,FALSE,FALSE,456,354,77.63157894736842,76,407,366,89.92628992628993,65.24043715846994,5,ESC_039_emef-prof-anisio-teixeira.html,ESC_039_emef-prof-anisio-teixeira_dimensoes_operacionais.png,ESC_039_emef-prof-anisio-teixeira_participacao.png,ESC_039_emef-prof-anisio-teixeira_proficiencia.png
ESC_040,43109071,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,ruti,ruti,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,109,5,19,21.8,5.7368421052631575,18.867924528301888,100,0,80,3,12.115384615384615,59.71153846153846,0,4.846153846153847,20.89903846153846,0,25.745192307692307,1,FALSE,FALSE,108,74,68.51851851851852,79.63513513513513,106,103,97.16981132075472,57.28155339805825,5,ESC_040_emef-prof-gilberto-jorge-goncalves-da-silva.html,ESC_040_emef-prof-gilberto-jorge-goncalves-da-silva_dimensoes_operacionais.png,ESC_040_emef-prof-gilberto-jorge-goncalves-da-silva_participacao.png,ESC_040_emef-prof-gilberto-jorge-goncalves-da-silva_proficiencia.png
ESC_041,43109055,EMEF PROF JUDITH MACEDO DE ARAUJO,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,graziela,graziela,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,367,14,19,26.214285714285715,19.31578947368421,6.004901960784314,14.168937329700272,0,100,3,39.61538461538461,46.25,0,15.846153846153847,16.1875,0,32.03365384615385,1,FALSE,FALSE,383,334,87.20626631853786,58.721556886227546,409,355,86.79706601466992,47.6169014084507,2,ESC_041_emef-prof-judith-macedo-de-araujo.html,ESC_041_emef-prof-judith-macedo-de-araujo_dimensoes_operacionais.png,ESC_041_emef-prof-judith-macedo-de-araujo_participacao.png,ESC_041_emef-prof-judith-macedo-de-araujo_proficiencia.png
ESC_042,43109098,EMEF PROF LARRY JOSE RIBEIRO ALVES,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,amanda,amanda,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,420,16,22,26.25,19.09090909090909,6.1946902654867255,21.19047619047619,4.424778761061947,100,2,46.34615384615385,52.40384615384615,0,18.53846153846154,18.341346153846153,0,36.87980769230769,1,FALSE,FALSE,451,361,80.04434589800444,53.908587257617725,470,396,84.25531914893617,48.33838383838384,1,ESC_042_emef-prof-larry-jose-ribeiro-alves.html,ESC_042_emef-prof-larry-jose-ribeiro-alves_dimensoes_operacionais.png,ESC_042_emef-prof-larry-jose-ribeiro-alves_participacao.png,ESC_042_emef-prof-larry-jose-ribeiro-alves_proficiencia.png
ESC_043,43293050,EMEF RINCAO,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,jalize,jalize,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,270,10,17,27,15.882352941176473,10.061601642710473,0,16.427104722792606,80,2,24.374999999999996,74.32692307692308,0,9.75,26.014423076923077,0,35.76442307692308,1,FALSE,FALSE,254,216,85.03937007874016,74.78703703703704,252,219,86.9047619047619,57.25114155251141,0,ESC_043_emef-rincao.html,ESC_043_emef-rincao_dimensoes_operacionais.png,ESC_043_emef-rincao_participacao.png,ESC_043_emef-rincao_proficiencia.png
ESC_044,43167179,EMEF SAINT HILAIRE,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,andreia,andreia,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,494,22,30,22.454545454545453,16.466666666666665,12.261306532663315,5.668016194331984,3.5175879396984926,90,4,79.27884615384616,61.15384615384615,0,31.711538461538467,21.403846153846153,0,53.11538461538462,1,FALSE,FALSE,482,372,77.17842323651452,51.905913978494624,449,380,84.6325167037862,47.86578947368421,3,ESC_044_emef-saint-hilaire.html,ESC_044_emef-saint-hilaire_dimensoes_operacionais.png,ESC_044_emef-saint-hilaire_participacao.png,ESC_044_emef-saint-hilaire_proficiencia.png
ESC_045,43167535,EMEF SAO PEDRO,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,marian,marian,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,477,22,31,21.681818181818183,15.387096774193548,6.70611439842209,5.031446540880503,5.029585798816568,100,4,76.39423076923077,30.384615384615383,0,30.55769230769231,10.634615384615383,0,41.19230769230769,1,FALSE,FALSE,524,436,83.20610687022901,58.86467889908257,503,419,83.30019880715706,50.67780429594272,3,ESC_045_emef-sao-pedro.html,ESC_045_emef-sao-pedro_dimensoes_operacionais.png,ESC_045_emef-sao-pedro_participacao.png,ESC_045_emef-sao-pedro_proficiencia.png
ESC_046,43107842,EMEF SEN ALBERTO PASQUALINI,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,julia,julia,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,535,21,32,25.47619047619047,16.71875,9.370314842578711,17.94392523364486,4.72263868065967,90,3,76.0576923076923,67.21153846153847,0,30.423076923076923,23.524038461538463,0,53.94711538461539,1,FALSE,FALSE,507,373,73.57001972386588,59.65951742627346,487,397,81.51950718685832,53.40302267002519,2,ESC_046_emef-sen-alberto-pasqualini.html,ESC_046_emef-sen-alberto-pasqualini_dimensoes_operacionais.png,ESC_046_emef-sen-alberto-pasqualini_participacao.png,ESC_046_emef-sen-alberto-pasqualini_proficiencia.png
ESC_047,43189253,EMEF TIMBAUVA,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,nathalia,nathalia,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,353,15,22,23.533333333333335,16.045454545454547,9.295774647887324,30.878186968838527,0.14084507042253522,80,3,38.50961538461539,65.86538461538461,0,15.403846153846155,23.052884615384613,0,38.45673076923077,1,FALSE,FALSE,323,241,74.61300309597523,51.41078838174274,325,310,95.38461538461539,63.958064516129035,5,ESC_047_emef-timbauva.html,ESC_047_emef-timbauva_dimensoes_operacionais.png,ESC_047_emef-timbauva_participacao.png,ESC_047_emef-timbauva_proficiencia.png
ESC_048,43172482,EMEF VER ANTONIO GIUDICE,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,clarissa,clarissa,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,404,18,27,22.444444444444443,14.962962962962964,9.766022380467955,0,12.817904374364192,100,3,49.51923076923077,41.05769230769231,0,19.807692307692307,14.370192307692307,0,34.17788461538461,1,FALSE,FALSE,383,306,79.89556135770235,58.928104575163395,400,358,89.5,63.17877094972067,4,ESC_048_emef-ver-antonio-giudice.html,ESC_048_emef-ver-antonio-giudice_dimensoes_operacionais.png,ESC_048_emef-ver-antonio-giudice_participacao.png,ESC_048_emef-ver-antonio-giudice_proficiencia.png
ESC_049,43109080,EMEF VER CARLOS PESSOA DE BRUM,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,priscila,priscila,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,574,22,25,26.09090909090909,22.96,6.63265306122449,36.23693379790941,3.061224489795918,90,4,90.81730769230768,66.34615384615384,0,36.32692307692307,23.221153846153843,0,59.54807692307692,1,FALSE,FALSE,602,435,72.25913621262458,50.04597701149425,623,484,77.68860353130016,36.75,4,ESC_049_emef-ver-carlos-pessoa-de-brum.html,ESC_049_emef-ver-carlos-pessoa-de-brum_dimensoes_operacionais.png,ESC_049_emef-ver-carlos-pessoa-de-brum_participacao.png,ESC_049_emef-ver-carlos-pessoa-de-brum_proficiencia.png
ESC_050,43109101,EMEF VER MARTIM ARANHA,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,priscila,priscila,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,333,15,20,22.2,16.65,10.66481994459834,21.62162162162162,1.8005540166204983,90,4,42.54807692307692,60.67307692307693,0,17.01923076923077,21.235576923076923,0,38.25480769230769,1,FALSE,FALSE,362,275,75.96685082872928,57.85090909090909,337,276,81.89910979228486,38.80797101449275,3,ESC_050_emef-ver-martim-aranha.html,ESC_050_emef-ver-martim-aranha_dimensoes_operacionais.png,ESC_050_emef-ver-martim-aranha_participacao.png,ESC_050_emef-ver-martim-aranha_proficiencia.png
ESC_051,43175120,EMEF VILA MONTE CRISTO,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,graziela,graziela,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,454,20,29,22.7,15.655172413793103,11.580882352941176,6.387665198237886,3.4926470588235294,70,4,66.39423076923077,69.03846153846153,0,26.55769230769231,24.163461538461537,0,50.72115384615385,1,FALSE,FALSE,444,326,73.42342342342343,69.03067484662577,437,384,87.87185354691076,54.864583333333336,5,ESC_051_emef-vila-monte-cristo.html,ESC_051_emef-vila-monte-cristo_dimensoes_operacionais.png,ESC_051_emef-vila-monte-cristo_participacao.png,ESC_051_emef-vila-monte-cristo_proficiencia.png
ESC_052,43173721,EMEF WENCESLAU FONTOURA,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,eliane,eliane,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,446,17,25,26.235294117647054,17.84,9.976525821596244,34.75336322869955,0.5868544600938967,90,3,54.32692307692307,72.59615384615385,0,21.73076923076923,25.408653846153847,0,47.13942307692308,1,FALSE,FALSE,469,355,75.69296375266525,54.47605633802817,478,435,91.00418410041841,46.88275862068966,5,ESC_052_emef-wenceslau-fontoura.html,ESC_052_emef-wenceslau-fontoura_dimensoes_operacionais.png,ESC_052_emef-wenceslau-fontoura_participacao.png,ESC_052_emef-wenceslau-fontoura_proficiencia.png
ESC_053,43105246,EMEM EMILIO MEYER,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,ruti,ruti,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,Rede municipal direta em 2024,rede_municipal_direta_ou_nao_classificada,rede_municipal_direta,Rede municipal direta em 2024,FALSE,FALSE,377,18,27,20.944444444444443,13.962962962962964,9.70873786407767,0.7957559681697612,4.854368932038835,90,3,46.63461538461539,46.63461538461539,0,18.653846153846157,16.322115384615383,0,34.97596153846154,1,FALSE,FALSE,400,314,78.5,58.554140127388536,398,339,85.17587939698493,46.176991150442475,1,ESC_053_emem-emilio-meyer.html,ESC_053_emem-emilio-meyer_dimensoes_operacionais.png,ESC_053_emem-emilio-meyer_participacao.png,ESC_053_emem-emilio-meyer_proficiencia.png
ESC_054,43106668,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,OPERACIONAL,TRUE,,Escola incluída no universo operacional de 2026.,julia,julia,FALSE,TRUE,TRUE,TRUE,ATIVA,ASSESSORADA,"Estadual em 2024, municipalizada posteriormente",municipalizada_apos_2024,rede_municipal_direta,"Escola pertencente e em funcionamento normal na rede estadual durante 2024. Foi municipalizada em janeiro de 2025 e passou a operar como escola da rede municipal direta, em regime de tempo integral. Para o contexto pré-programa de 2024 deve permanecer classificada como estadual; para 2025 em diante deve ser tratada como municipalizada recentemente e integrante da rede municipal direta.",TRUE,FALSE,154,8,17,19.25,9.058823529411764,5.194805194805195,100,0,60,1,8.461538461538462,43.07692307692307,100,3.384615384615385,15.076923076923075,25,43.46153846153846,1,FALSE,FALSE,128,100,78.125,72.63,124,120,96.7741935483871,76.975,5,ESC_054_esc-est-ens-fun-professora-leopolda-barnewitz.html,ESC_054_esc-est-ens-fun-professora-leopolda-barnewitz_dimensoes_operacionais.png,ESC_054_esc-est-ens-fun-professora-leopolda-barnewitz_participacao.png,ESC_054_esc-est-ens-fun-professora-leopolda-barnewitz_proficiencia.png
ESC_055,43105300,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,INSTITUCIONAL_NAO_OPERACIONAL,FALSE,Não elegível ao universo operacional homologado; fora da carga de assessoramento.,"Escola preservada no universo institucional de 56 escolas, mas excluída das carteiras operacionais.",,outras,TRUE,FALSE,FALSE,FALSE,ZERO_OU_TENDENTE_A_ZERO,NAO_EXPOSTA_INELEGIVEL,Privada conveniada ou supervisionada,privada_conveniada_sob_supervisao_municipal,fora_da_rede_municipal_direta,"Escola da rede privada comunitária, vinculada ao grupo Horto de Ensino, conveniada com a Prefeitura de Porto Alegre para atendimento da demanda por vagas públicas. Não possui docentes cedidos pelo poder público, mas integra a supervisão programática da SMED e o acompanhamento dos resultados das avaliações municipais. Mantém parceria com a Prefeitura ao menos desde 2020, em situação semelhante à Pequena Casa da Criança e à Aldeia Lumiar. Deve ser classificada como instituição privada conveniada ou supervisionada, fora da rede municipal direta, mas incluída no universo municipal ampliado quando pertinente.",FALSE,FALSE,159,8,13,19.875,12.23076923076923,4.406779661016949,0,0,80,3,,,,,,,,,,,42,39,92.85714285714286,88.56410256410257,38,37,97.36842105263158,69.51351351351352,5,ESC_055_escola-de-ensino-fundamental-madre-raffo.html,,ESC_055_escola-de-ensino-fundamental-madre-raffo_participacao.png,ESC_055_escola-de-ensino-fundamental-madre-raffo_proficiencia.png
ESC_056,43189768,EEF ALDEIA LUMIAR,INSTITUCIONAL_NAO_OPERACIONAL,FALSE,Não elegível ao universo operacional homologado; fora da carga de assessoramento.,"Escola preservada no universo institucional de 56 escolas, mas excluída das carteiras operacionais.",,Sem vinculação informada,TRUE,FALSE,FALSE,FALSE,ZERO_OU_TENDENTE_A_ZERO,NAO_EXPOSTA_INELEGIVEL,Filantrópica supervisionada,filantropica_sob_supervisao_municipal,fora_da_rede_municipal_direta,Instituição filantrópica supervisionada,FALSE,FALSE,109,0,0,,,6.598984771573604,100,0,80,2,,,,,,,,,,,105,82,78.0952380952381,69.79268292682927,23,16,69.56521739130434,48,1,ESC_056_eef-aldeia-lumiar.html,,ESC_056_eef-aldeia-lumiar_participacao.png,ESC_056_eef-aldeia-lumiar_proficiencia.png
